,Unnamed: 0,id,season,salary,PLAYER_AGE_y,RAPM,POSITION_Center,POSITION_Center-Forward,POSITION_Forward,POSITION_Forward-Center,POSITION_Forward-Guard,POSITION_Guard,POSITION_Guard-Forward,HEIGHT_METER,WEIGHT_KG,DRAFT_NUMBER,DRAFT_YEAR,GP,GS,PTS,AST,STL,BLK,TOV,PF,OREB,DREB,MIN,FG_PCT,FGA,FG3_PCT,FG3A,FT_PCT,FTA,ROOKIE,ROOKIE_AGE,FROM_US,coef_perc_rank,Undrafted,Undrafted_Rookie,log_rapm,RAPM_2,log_rapm_2,log_salary,PLAYER_AGE,PLAYER_AGE_2,BMI,log_BMI,next_season_salary,season_merge,log_next_season_salary,DISPLAY_FIRST_LAST,log_Salary,log_Predicted,Salary,Predicted,log_Difference,Difference
971,971,1628470.0,2020/21,1678854.0,30.0,-1.89,0,0,1,0,0,0,0,2.01,100.24,61.0,Undrafted,32,8,7.2,1.0,0.6,0.6,0.6,1.8,1.4,3.4,18.8,0.503,5.7,0.369,2.6,0.8,0.6,0.0,,1,9.03,1.0,0.0,,3.5721,1.5199726179593365,14.333622571401234,30.0,900.0,24.811267047845355,3.250811103879528,,,,Torrey Craig,14.333622571401234,14.784574951126546,1678855.0000000005,2635477.5346961757,-0.45095237972531166,-956622.5346961753
972,972,1629027.0,2020/21,6571800.0,22.0,1.55,0,0,0,0,0,1,0,1.85,74.39,5.0,2018,63,63,25.3,9.4,0.8,0.2,4.1,1.8,0.6,3.3,33.7,0.4379999999999999,17.7,0.3429999999999999,6.3,0.8859999999999999,8.7,0.0,,1,55.57,0.0,0.0,0.9360933591703348,2.4025000000000003,1.2245104555434845,15.698298477705194,22.0,484.0,21.735573411249085,3.12393080847856,,,,Trae Young,15.698298477705194,15.848129001073456,6571801.000000001,7634049.535554136,-0.1498305233682622,-1062248.5355541352
973,973,2772.0,2020/21,12800000.0,36.0,0.71,0,0,1,0,0,0,0,2.03,97.52,43.0,2004,30,27,9.4,1.8,1.0,0.6,0.7,1.8,0.9,3.9,28.0,0.411,8.0,0.35,4.8,0.773,1.5,0.0,,1,31.08,0.0,0.0,0.5364933705145685,0.5041,0.4081947126790305,16.36495580701484,36.0,1296.0,23.66473343201728,3.20537442708695,,,,Trevor Ariza,16.36495580701484,16.422348628228328,12800000.99999998,13556119.517261796,-0.057392821213486656,-756118.5172618162
974,974,203504.0,2020/21,3000000.0,28.0,-0.72,0,0,0,0,0,1,0,1.83,83.91,9.0,2013,62,1,6.6,1.3,0.6,0.1,0.5,1.0,0.2,0.7,14.7,0.428,5.7,0.354,2.6,0.895,0.9,0.0,,1,44.43,0.0,0.0,-1.272965675812887,0.5184,0.4176571488735263,14.914123179965662,28.0,784.0,25.055988533548327,3.2602476279043056,,,,Trey Burke,14.914123179965662,15.207611603301967,3000001.000000001,4023294.302749017,-0.29348842333630465,-1023293.3027490159
975,975,1626168.0,2020/21,5500000.0,25.0,-1.81,0,0,1,0,0,0,0,2.06,106.14,12.0,2015,23,9,5.0,0.6,0.3,0.0,0.3,0.6,0.4,3.3,15.6,0.478,3.9,0.35,1.7,0.652,1.0,0.0,,0,64.84,0.0,0.0,,3.2761,1.4530413792317185,15.520258832020865,25.0,625.0,25.01178244886417,3.258549606480626,,,,Trey Lyles,15.520258832020865,15.139195503947928,5500001.000000001,3757241.129712771,0.38106332807293697,1742759.8702872298
976,976,202684.0,2020/21,9258000.0,30.0,0.63,0,1,0,0,0,0,0,2.06,115.21,4.0,2011,54,43,7.6,1.2,0.4,0.6,1.1,2.2,3.1,5.0,23.8,0.518,6.0,0.0,0.1,0.5920000000000001,2.2,0.0,,0,88.7,0.0,0.0,0.4885800148186709,0.3969,0.3342554957513682,16.040998708588038,30.0,900.0,27.14911867282496,3.3375160458478046,,,,Tristan Thompson,16.040998708588038,16.462675102118588,9258001.00000001,14113962.337909335,-0.4216763935305501,-4855961.337909326
977,977,1628972.0,2020/21,3372840.0,21.0,0.23,0,0,0,0,0,0,1,1.98,97.52,15.0,2018,13,0,5.5,0.8,0.5,0.2,0.4,1.5,0.7,2.7,18.2,0.527,4.2,0.3329999999999999,1.8,0.833,0.5,0.0,,1,26.450000000000003,0.0,0.0,0.2070141693843261,0.0529,0.0515482618805766,15.031265973887349,21.0,441.0,24.875012753800632,3.2532777444859198,,,,Troy Brown Jr.,15.031265973887349,13.981917591376051,3372841.000000005,1181053.7322304246,1.0493483825112975,2191787.2677695807
978,978,1626145.0,2020/21,8817143.0,25.0,-1.14,0,0,0,0,0,1,0,1.83,88.9,24.0,2015,70,9,6.3,3.7,0.9,0.1,0.7,0.4,0.3,1.7,17.5,0.431,5.9,0.321,2.0,0.911,0.6,0.0,,1,81.32000000000001,0.0,0.0,,1.2996,0.8327351947669988,15.99220856602154,25.0,625.0,26.54603003971453,3.315858425023644,,,,Tyus Jones,15.99220856602154,14.646298944156356,8817144.0,2295127.473989713,1.345909621865184,6522016.526010287
980,980,203506.0,2020/21,21000000.0,29.0,-0.27,0,0,0,0,0,1,0,1.93,96.62,2.0,2013,4,4,12.0,3.5,1.8,0.5,3.5,3.3,0.8,2.8,27.8,0.372,10.8,0.235,4.3,0.667,4.5,0.0,,1,17.43,0.0,0.0,-0.3147107448397002,0.0729,0.0703652626605634,16.860033043306743,29.0,841.0,25.938951381245136,3.2935732459947,,,,Victor Oladipo,16.860033043306743,16.320253432856845,21000000.99999998,12240411.244083112,0.539779610449898,8759589.75591687
981,981,201961.0,2020/21,3564753.0,33.0,-0.48,0,0,0,0,0,1,0,1.93,93.89,28.0,2009,46,31,9.6,1.5,0.4,0.2,0.7,1.3,0.3,1.6,22.0,0.441,7.3,0.422,6.0,0.8,0.8,0.0,,1,8.790000000000001,0.0,0.0,-0.6539264674066639,0.2304,0.2073393197692424,15.08660560524206,33.0,1089.0,25.20604579988725,3.2659901398679323,,,,Wayne Ellington,15.08660560524206,15.99370541819618,3564753.999999999,8830351.84379928,-0.9070998129541206,-5265597.843799281
982,982,1628976.0,2020/21,5448840.0,22.0,-1.84,0,1,0,0,0,0,0,2.08,122.47,7.0,2018,22,19,11.7,1.6,0.8,0.8,1.3,2.3,2.8,6.0,26.5,0.493,9.3,0.241,1.3,0.721,3.1,0.0,,1,91.44,0.0,0.0,,3.3856,1.4783264465663843,15.510913483473509,22.0,484.0,28.307599852071004,3.377846863006443,,,,Wendell Carter Jr.,15.510913483473509,15.251465920037369,5448841.00000001,4203659.107503304,0.25944756343614017,1245181.892496706
983,983,203115.0,2020/21,13723214.0,30.0,1.13,0,0,0,0,0,1,0,1.96,82.1,40.0,2012,56,52,12.7,3.2,0.9,0.4,1.7,1.7,0.7,3.3,31.0,0.426,10.9,0.381,4.6,0.785,2.2,0.0,,1,99.22,0.0,0.0,0.7561219797213337,1.2768999999999997,0.8228148686819818,16.43459948225722,30.0,900.0,21.371303623490213,3.1077790493289053,,,,Will Barton,16.43459948225722,15.969922448238822,13723214.999999978,8622817.524629256,0.464677034018397,5100397.475370722
984,984,1626161.0,2020/21,4100000.0,27.0,1.03,1,0,0,0,0,0,0,2.13,108.86,6.0,2015,53,16,5.3,0.7,0.4,0.8,0.5,2.4,1.2,3.2,17.1,0.632,3.4,0.091,0.2,0.628,1.5,0.0,,1,52.900000000000006,0.0,0.0,0.708035793053696,1.0609,0.7231427805953257,15.226497775576943,27.0,729.0,23.994357380590277,3.218650094616655,,,,Willie Cauley-Stein,15.226497775576943,15.62564800331682,4100000.9999999907,6111287.342551712,-0.3991502277398773,-2011286.3425517213
985,985,1626195.0,2020/21,1737145.0,27.0,0.01,0,1,0,0,0,0,0,2.11,113.4,35.0,2015,47,12,7.8,1.1,0.5,0.5,0.7,1.4,2.5,4.6,18.0,0.563,5.7,0.1,0.2,0.667,2.0,0.0,,0,76.14,0.0,0.0,0.009950330853168,0.0001,9.999500033330834e-05,14.367754094655872,27.0,729.0,25.47112598549,3.2760545535092023,,,,Willy Hernangomez,14.367754094655872,15.154460080479081,1737146.0000000012,3815033.7925742096,-0.7867059858232093,-2077887.7925742085
986,986,1629139.0,2020/21,737996.0,26.0,-0.23,0,0,0,0,0,0,1,2.06,97.52,61.0,Undrafted,50,4,4.4,0.8,0.5,0.4,0.4,1.1,0.7,2.5,14.5,0.439,3.6,0.4,1.8,0.828,0.6,0.0,,0,72.68,1.0,0.0,-0.2613647641344075,0.0529,0.0515482618805766,13.511695038533697,26.0,676.0,22.980488264680933,3.177240510721559,,,,Yuta Watanabe,13.511695038533697,14.002397809706281,737996.9999999999,1205491.3603365277,-0.4907027711725842,-467494.3603365278
987,987,203897.0,2020/21,19500000.0,26.0,0.79,0,0,0,0,0,0,1,1.96,90.72,13.0,2014,58,58,27.4,4.9,0.8,0.5,3.5,2.4,0.6,4.4,35.1,0.507,19.4,0.419,8.2,0.8490000000000001,5.1,0.0,,1,84.93,0.0,0.0,0.5822156198526637,0.6241000000000001,0.4849538161984201,16.785925074816024,26.0,676.0,23.61516034985423,3.20336252750356,,,,Zach LaVine,16.785925074816024,16.468573490848605,19500000.99999998,14197457.977093212,0.3173515839674188,5302543.022906769
