,PLAYER_ID,SEASON_ID,TEAM_ID,PLAYER_AGE,GP,GS,MIN,FG_PCT,FGA,FG3_PCT,FG3A,FT_PCT,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,SCORE,id,player_names,position,team
118,204060,2020-21,1610612762.0,33.0,67,30,27.9,0.489,8.4,0.451,6.1,0.844,1.3,0.4,3.2,3.6,4.7,0.7,0.2,1.7,1.8,12.1,5.173960379144579,204060.0,Joe Ingles,F,UTA
119,204456,2020-21,1610612754.0,29.0,69,3,26.0,0.559,7.1,0.313,0.7,0.688,0.7,0.8,2.9,3.7,6.6,1.9,0.3,2.0,1.6,8.6,-9.709312087827767,204456.0,TJ McConnell,G,IND
120,1626144,2018-19,1610612752.0,23.0,59,42,27.2,0.446,12.5,0.329,3.6,0.774,3.2,0.6,2.8,3.3,3.9,0.7,0.3,2.4,1.7,14.8,-10.45745813807111,,,,
121,1626149,2020-21,1610612747.0,27.0,69,1,22.9,0.622,8.7,0.0,0.1,0.707,3.7,2.3,3.9,6.2,1.1,0.7,0.7,1.1,1.9,13.5,3.2770982965158653,1626149.0,Montrezl Harrell,F,LAL
122,1626153,2020-21,1610612758.0,29.0,27,8,25.8,0.462,8.3,0.398,3.1,0.833,1.3,1.0,2.9,3.9,3.6,1.6,0.4,1.3,1.1,10.0,-8.801426429817125,1626153.0,Delon Wright,G,SAC
123,1626156,2020-21,1610612750.0,25.0,42,26,28.5,0.431,15.5,0.387,7.4,0.765,3.5,0.4,2.3,2.6,5.8,1.1,0.4,2.7,1.6,19.0,0.28574068181158824,1626156.0,D'Angelo Russell,G,MIN
124,1626157,2020-21,1610612750.0,25.0,50,50,33.8,0.486,17.5,0.387,6.3,0.859,6.2,2.7,7.9,10.6,4.5,0.8,1.1,3.2,3.7,24.8,7.730652370386264,1626157.0,Karl-Anthony Towns,C,MIN
125,1626158,2020-21,1610612758.0,27.0,61,61,29.2,0.637,9.4,0.182,0.2,0.794,2.8,2.4,5.9,8.3,1.7,0.6,1.6,1.2,3.5,14.2,8.971544012288415,1626158.0,Richaun Holmes,F,SAC
126,1626162,2020-21,1610612744.0,25.0,55,50,30.7,0.439,13.2,0.316,5.2,0.695,3.2,1.5,4.5,6.0,1.3,1.0,0.8,1.3,2.2,15.4,3.8245210863525756,1626162.0,Kelly Oubre,F,GSW
127,1626164,2020-21,1610612756.0,24.0,67,67,33.9,0.484,19.2,0.34,5.5,0.867,5.9,0.5,3.7,4.2,4.3,0.8,0.2,3.1,2.7,25.6,7.237477047210256,1626164.0,Devin Booker,G,PHX
128,1626167,2020-21,1610612754.0,25.0,47,47,31.0,0.477,9.2,0.335,4.4,0.782,3.0,1.3,5.2,6.5,1.0,0.9,3.4,1.4,3.5,12.6,4.300283609172279,1626167.0,Myles Turner,C,IND
129,1626171,2020-21,1610612749.0,26.0,66,7,20.8,0.523,9.1,0.471,2.4,0.74,1.1,1.9,5.2,7.1,1.1,0.8,0.4,0.8,1.7,11.4,-9.307171492912554,1626171.0,Bobby Portis,F,MIL
130,1626174,2020-21,1610612745.0,25.0,41,41,32.3,0.514,15.6,0.374,5.0,0.631,4.8,1.9,7.8,9.6,1.7,0.8,1.2,2.0,2.1,21.0,2.6324762937495185,1626174.0,Christian Wood,F,HOU
131,1626179,2020-21,1610612766.0,27.0,69,69,34.5,0.45,16.4,0.389,8.3,0.817,2.9,0.7,3.7,4.4,4.2,1.3,0.4,1.9,1.7,20.4,3.901863866412526,1626179.0,Terry Rozier,G,CHA
132,1626181,2020-21,1610612757.0,28.0,27,27,34.4,0.443,13.0,0.361,5.4,0.88,4.0,0.9,2.4,3.3,1.9,1.3,0.4,1.6,2.3,17.0,8.75864860821772,1626181.0,Norman Powell,G,POR
133,1626192,2020-21,1610612749.0,28.0,69,4,22.8,0.434,5.6,0.371,3.9,0.775,0.6,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8,-5.779915431158344,1626192.0,Pat Connaughton,G,MIL
134,1626196,2020-21,1610612742.0,27.0,59,56,30.3,0.427,10.5,0.33,4.5,0.917,1.8,0.9,2.4,3.3,2.6,1.0,0.4,1.3,2.2,12.1,1.0757881446968616,1626196.0,Josh Richardson,G,DAL
135,1626203,2019-20,1610612750.0,26.0,33,20,20.1,0.354,5.3,0.241,2.5,0.73,1.1,0.9,2.2,3.0,0.9,0.5,0.1,0.6,2.0,5.2,13.00020868297536,,,,
136,1626204,2020-21,1610612739.0,28.0,35,27,31.2,0.471,7.8,0.36,3.3,0.612,1.4,1.5,5.2,6.7,3.1,1.7,0.5,1.6,2.1,9.3,-6.426594158580026,1626204.0,Larry Nance Jr,F,CLE
137,1626209,2018-19,1610612752.0,24.0,58,24,20.8,0.412,8.0,0.276,2.6,0.763,2.0,0.5,3.6,4.1,1.5,1.0,0.1,1.5,1.9,8.8,-3.9335280040221385,,,,
138,1626220,2020-21,1610612762.0,28.0,71,71,31.6,0.444,5.5,0.385,3.9,0.848,0.6,1.2,5.6,6.8,2.5,0.8,0.5,1.2,2.6,7.0,5.397519699090335,1626220.0,Royce O'Neale,F,UTA
139,1626224,2020-21,1610612739.0,26.0,59,26,25.6,0.374,9.9,0.306,5.5,0.8,1.6,0.6,2.8,3.4,2.9,0.9,0.2,1.4,2.0,10.4,13.737504322106089,1626224.0,Cedi Osman,F,CLE
140,1627732,2019-20,1610612755.0,23.0,57,57,35.4,0.58,11.4,0.286,0.1,0.621,5.2,2.0,5.8,7.8,8.0,2.1,0.6,3.5,3.3,16.4,-1.0511511511598055,1627732.0,Ben Simmons,G,PHI
141,1627734,2020-21,1610612754.0,25.0,62,62,36.0,0.535,14.6,0.321,2.6,0.732,5.3,2.4,9.5,12.0,6.7,1.2,0.5,3.4,3.3,20.3,6.368454293047083,1627734.0,Domantas Sabonis,F,IND
142,1627736,2020-21,1610612750.0,24.0,37,36,32.8,0.44,16.2,0.399,8.7,0.85,2.2,0.8,3.6,4.4,2.4,0.8,0.2,1.6,1.7,19.6,-0.1396130167403132,1627736.0,Malik Beasley,G,MIN
143,1627737,2019-20,1610612744.0,22.0,59,21,20.3,0.545,6.5,0.205,0.7,0.769,2.6,1.9,4.3,6.2,1.9,0.7,1.1,1.3,2.1,9.3,-15.71090797179012,,,,
144,1627739,2019-20,1610612741.0,26.0,51,32,24.9,0.444,6.7,0.259,2.2,0.741,1.1,0.5,3.2,3.6,3.4,2.0,0.3,1.3,3.1,7.3,6.039982903290518,,,,
145,1627741,2020-21,1610612758.0,28.0,71,71,34.3,0.406,14.0,0.391,10.2,0.846,1.5,0.4,4.3,4.7,3.6,0.9,0.4,1.8,2.5,16.6,0.4868768406220426,1627741.0,Buddy Hield,G,SAC
146,1627742,2020-21,1610612740.0,23.0,61,61,34.3,0.466,18.0,0.381,6.1,0.878,5.2,0.6,4.3,4.9,4.9,0.7,0.6,2.5,2.0,23.8,2.2011453392305556,1627742.0,Brandon Ingram,F,NOP
147,1627747,2020-21,1610612754.0,26.0,35,35,32.9,0.443,17.5,0.318,5.6,0.822,4.2,0.7,4.0,4.6,4.9,1.5,0.7,2.2,2.4,20.7,0.6565178482473691,1627747.0,Caris LeVert,G,IND
148,1627749,2020-21,1610612759.0,24.0,67,67,31.9,0.453,14.5,0.317,3.0,0.791,2.0,0.9,6.2,7.1,5.4,1.5,0.1,1.7,2.0,15.7,11.844076658676016,1627749.0,Dejounte Murray,G,SAS
149,1627750,2019-20,1610612743.0,23.0,59,59,32.3,0.456,15.2,0.346,5.5,0.881,3.1,0.8,3.2,4.0,4.8,1.1,0.3,2.2,1.7,18.5,6.405324112018627,1627750.0,Jamal Murray,G,DEN
150,1627751,2020-21,1610612759.0,25.0,69,51,26.7,0.616,6.2,0.0,0.0,0.508,1.8,3.2,4.8,7.9,1.9,0.7,1.8,1.2,2.5,8.6,8.20347521291503,1627751.0,Jakob Poeltl,C,SAS
151,1627752,2020-21,1610612739.0,27.0,29,6,23.7,0.399,8.7,0.415,4.1,0.837,1.7,0.6,3.1,3.7,2.4,0.7,0.5,1.2,1.9,10.1,9.673182123472515,1627752.0,Taurean Prince,F,CLE
152,1627759,2020-21,1610612738.0,24.0,58,58,34.5,0.484,19.2,0.397,7.1,0.764,4.3,1.2,4.8,6.0,3.4,1.2,0.6,2.7,2.9,24.7,11.484757013234328,1627759.0,Jaylen Brown,G,BOS
153,1627763,2020-21,1610612754.0,28.0,56,56,34.5,0.453,17.5,0.388,6.7,0.864,3.2,1.0,4.2,5.3,5.9,0.9,0.3,2.1,2.0,21.2,5.1470380372654425,1627763.0,Malcolm Brogdon,G,IND
154,1627775,2019-20,1610612761.0,24.0,37,12,24.5,0.414,4.4,0.324,1.9,0.722,0.5,0.5,1.8,2.3,2.1,1.1,0.1,0.8,1.6,4.6,17.64061004043374,,,,
155,1627783,2020-21,1610612761.0,27.0,56,56,35.8,0.455,17.2,0.297,4.4,0.827,5.4,1.7,5.5,7.2,4.5,1.1,0.7,2.3,3.1,21.4,9.369489982182653,1627783.0,Pascal Siakam,F,TOR
156,1627812,2020-21,1610612739.0,28.0,2,0,20.3,0.381,10.5,0.333,4.5,0.0,1.0,1.5,2.0,3.5,2.5,1.5,0.5,1.5,2.0,9.5,-16.603052935030334,,,,
157,1627826,2020-21,1610612746.0,24.0,72,33,22.3,0.652,5.5,0.25,0.1,0.789,2.4,2.6,4.6,7.2,1.3,0.3,0.9,1.1,2.6,9.0,-14.688314070728817,1627826.0,Ivica Zubac,C,LAC
158,1627827,2020-21,1610612742.0,28.0,60,60,32.0,0.472,7.8,0.394,5.0,0.756,0.7,1.6,3.8,5.4,1.7,0.9,0.4,0.8,2.3,9.8,3.338181275728515,1627827.0,Dorian Finney-Smith,F,DAL
159,1627832,2020-21,1610612761.0,27.0,52,52,36.5,0.389,16.7,0.366,9.2,0.885,3.7,0.6,3.6,4.2,6.3,1.7,0.7,1.8,2.3,19.6,-0.04946335638484883,1627832.0,Fred VanVleet,G,TOR
160,1627863,2020-21,1610612745.0,28.0,36,23,25.9,0.404,7.6,0.346,4.3,0.651,1.8,0.5,3.2,3.7,1.9,0.6,0.4,1.0,1.9,8.8,1.1071386311640012,1627863.0,Danuel House,F,HOU
161,1627884,2020-21,1610612757.0,24.0,58,43,22.7,0.484,5.2,0.316,2.3,0.648,1.6,1.3,2.2,3.5,0.8,0.6,0.9,0.6,2.2,6.8,-6.645898898022462,1627884.0,Derrick Jones,F,POR
162,1627936,2020-21,1610612747.0,27.0,58,6,21.0,0.436,5.3,0.401,2.4,0.645,1.3,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,6.4,-9.490382199754906,1627936.0,Alex Caruso,G,LAL
163,1628021,2020-21,1610612745.0,28.0,30,9,22.6,0.486,7.3,0.27,2.1,0.691,2.3,1.3,2.6,3.9,1.0,1.0,0.7,0.6,2.0,9.2,-8.957205172122107,1628021.0,David Nwaba,G,HOU
164,1628365,2019-20,1610612753.0,22.0,72,60,27.7,0.465,10.7,0.267,1.9,0.73,2.2,0.6,2.7,3.3,5.1,1.3,0.2,2.0,2.0,12.1,5.257889568909537,1628365.0,Markelle Fultz,G,ORL
165,1628366,2020-21,1610612740.0,23.0,55,55,31.8,0.414,12.7,0.378,8.3,0.781,1.2,0.6,4.2,4.8,5.7,1.5,0.6,2.2,1.9,14.6,7.734695937279158,1628366.0,Lonzo Ball,G,NOP
166,1628368,2020-21,1610612758.0,23.0,58,58,35.1,0.477,19.1,0.322,5.5,0.719,7.2,0.6,2.9,3.5,7.2,1.5,0.5,3.0,2.9,25.2,0.987397882302082,1628368.0,De'Aaron Fox,G,SAC
167,1628369,2020-21,1610612738.0,23.0,64,64,35.8,0.459,20.6,0.386,7.6,0.868,5.3,0.8,6.6,7.4,4.3,1.2,0.5,2.7,1.9,26.4,7.13732731913303,1628369.0,Jayson Tatum,F,BOS
168,1628370,2020-21,1610612766.0,23.0,42,0,20.9,0.434,9.5,0.401,5.0,0.819,1.7,0.3,2.1,2.4,2.1,0.5,0.1,1.3,1.1,11.7,-20.58071786376839,1628370.0,Malik Monk,G,CHA
169,1628371,2018-19,1610612753.0,21.0,75,64,26.6,0.429,8.1,0.323,3.5,0.815,1.8,1.3,4.2,5.5,1.1,0.8,1.3,1.0,1.9,9.6,8.349331742311842,1628371.0,Jonathan Isaac,F,ORL
170,1628374,2020-21,1610612741.0,24.0,51,26,25.8,0.48,10.2,0.402,5.8,0.826,1.8,0.7,4.6,5.3,0.9,0.5,0.3,1.0,1.5,13.6,4.284324584403438,1628374.0,Lauri Markkanen,F,CHI
171,1628378,2020-21,1610612762.0,24.0,53,53,33.4,0.438,20.6,0.386,8.7,0.845,6.0,0.9,3.5,4.4,5.2,1.0,0.3,2.8,2.2,26.4,5.06006850410765,1628378.0,Donovan Mitchell,G,UTA
172,1628381,2020-21,1610612737.0,23.0,63,63,29.3,0.556,12.2,0.399,3.3,0.833,3.2,1.9,5.5,7.4,1.2,0.5,1.0,1.3,3.1,17.6,11.946764782017382,1628381.0,John Collins,F,ATL
173,1628384,2020-21,1610612761.0,23.0,43,43,33.3,0.48,12.1,0.398,6.1,0.784,2.4,1.3,4.3,5.5,2.2,1.5,0.7,1.7,2.7,15.9,12.191667390492087,1628384.0,OG Anunoby,F,TOR
174,1628386,2020-21,1610612739.0,23.0,51,40,30.3,0.609,8.2,0.316,0.4,0.69,4.5,3.1,6.8,9.9,1.7,0.5,1.4,1.5,1.5,13.2,1.3756296783218234,1628386.0,Jarrett Allen,C,CLE
175,1628389,2020-21,1610612748.0,23.0,64,64,33.5,0.57,12.5,0.25,0.1,0.799,5.5,2.2,6.7,9.0,5.4,1.2,1.0,2.6,2.3,18.7,2.544819196090669,1628389.0,Bam Adebayo,C,MIA
176,1628390,2019-20,1610612760.0,22.0,56,38,22.5,0.355,3.9,0.292,3.0,0.75,0.4,0.4,0.9,1.3,0.9,0.5,0.3,0.6,2.8,3.9,6.169839577438626,,,,
177,1628398,2020-21,1610612747.0,25.0,68,32,28.7,0.443,11.1,0.361,5.6,0.691,1.4,1.6,4.5,6.1,1.9,0.5,0.6,1.7,1.8,12.9,7.626925459498594,1628398.0,Kyle Kuzma,F,LAL
178,1628401,2020-21,1610612759.0,26.0,36,32,29.5,0.411,12.6,0.346,6.8,0.851,3.2,0.4,2.6,3.0,3.5,0.7,1.0,1.3,2.5,15.4,11.24491100748061,1628401.0,Derrick White,G,SAS
179,1628404,2020-21,1610612740.0,26.0,47,4,28.7,0.439,7.3,0.326,4.1,0.775,1.9,1.1,6.9,8.0,2.3,0.8,0.3,1.0,2.4,9.2,12.373196237555026,1628404.0,Josh Hart,G,NOP
180,1628415,2020-21,1610612763.0,25.0,67,67,29.8,0.419,15.4,0.344,5.6,0.815,2.9,0.8,2.1,2.9,2.3,1.2,0.4,1.8,3.5,17.2,5.399654723759388,1628415.0,Dillon Brooks,G,MEM
181,1628418,2019-20,1610612764.0,22.0,46,36,24.9,0.581,9.1,0.407,2.0,0.741,2.5,2.1,5.1,7.2,1.8,0.5,1.1,1.2,2.2,13.2,1.8138256533292776,1628418.0,Thomas Bryant,C,WAS
182,1628420,2020-21,1610612743.0,26.0,47,13,25.5,0.481,8.2,0.381,2.9,0.795,1.6,0.2,1.8,2.0,3.2,0.7,0.3,0.7,1.0,10.2,4.540168083076707,1628420.0,Monte Morris,G,DEN
183,1628425,2020-21,1610612745.0,26.0,51,14,24.1,0.448,6.6,0.423,4.2,0.806,0.6,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2,-7.300462336888877,1628425.0,Sterling Brown,G,HOU
184,1628443,2018-19,1610612752.0,26.0,19,1,21.9,0.461,7.4,0.472,1.9,0.778,2.8,0.4,2.3,2.7,4.0,0.8,0.2,1.4,2.4,9.9,-32.42639451800483,,,,
185,1628449,2020-21,1610612761.0,28.0,60,14,24.2,0.514,9.3,0.383,3.9,0.788,3.2,2.0,4.8,6.7,1.1,0.6,1.9,0.8,2.8,13.6,2.4847268350062928,1628449.0,Chris Boucher,F,TOR
186,1628464,2020-21,1610612741.0,29.0,23,14,24.9,0.522,7.7,0.281,2.5,0.651,1.9,1.7,4.2,5.9,1.8,0.7,0.6,1.1,2.0,10.0,6.032386069243268,1628464.0,Daniel Theis,F,CHI
187,1628467,2020-21,1610612742.0,29.0,50,40,26.8,0.422,5.5,0.41,4.2,0.919,0.7,0.9,4.3,5.2,1.4,0.5,0.7,0.6,2.1,7.1,-16.603751078298696,1628467.0,Maxi Kleber,F,DAL
188,1628960,2020-21,1610612763.0,25.0,50,38,25.2,0.418,8.3,0.391,5.5,0.868,1.8,0.4,2.8,3.2,2.2,0.9,0.2,1.0,1.4,10.6,4.604539383800693,1628960.0,Grayson Allen,G,MEM
189,1628963,2020-21,1610612758.0,22.0,43,42,25.9,0.504,11.4,0.343,2.5,0.575,3.1,2.5,4.9,7.4,1.0,0.5,0.5,1.4,2.3,14.1,-8.522851841693136,1628963.0,Marvin Bagley,F,SAC
190,1628969,2020-21,1610612756.0,24.0,72,72,32.6,0.543,9.3,0.425,4.4,0.84,1.8,1.1,3.2,4.3,2.1,1.1,0.9,0.8,1.6,13.5,-3.8255499819539005,1628969.0,Mikal Bridges,F,PHX
191,1628970,2020-21,1610612766.0,23.0,66,19,29.3,0.503,9.4,0.4,4.4,0.867,1.7,1.2,4.8,6.0,2.2,0.7,0.8,1.6,2.2,12.7,9.32711384307712,1628970.0,Miles Bridges,F,CHA
192,1628971,2020-21,1610612751.0,24.0,65,37,22.3,0.556,6.5,0.288,0.9,0.735,1.8,1.7,3.7,5.4,1.6,0.9,0.4,0.8,2.2,8.8,0.6955783548484945,1628971.0,Bruce Brown,G,BKN
193,1628973,2020-21,1610612742.0,24.0,68,12,25.0,0.523,9.2,0.405,2.9,0.795,2.2,0.4,3.0,3.4,3.5,0.5,0.0,1.2,1.6,12.6,-13.370425525364498,1628973.0,Jalen Brunson,G,DAL
194,1628976,2020-21,1610612753.0,22.0,22,19,26.5,0.493,9.3,0.241,1.3,0.721,3.1,2.8,6.0,8.8,1.6,0.8,0.8,1.3,2.3,11.7,3.5112653067201807,1628976.0,Wendell Carter,C,ORL
195,1628977,2020-21,1610612765.0,22.0,20,4,23.3,0.468,8.7,0.39,2.1,0.662,3.4,1.1,4.3,5.4,1.2,0.5,0.6,1.4,2.6,11.2,-1.0376019550324966,1628977.0,Hamidou Diallo,G,DET
196,1628978,2019-20,1610612749.0,23.0,66,24,23.0,0.455,7.7,0.336,3.7,0.733,1.3,1.0,3.8,4.8,2.3,1.3,0.3,1.4,1.7,9.2,3.257704964842348,1628978.0,Donte DiVincenzo,G,MIL
197,1628983,2020-21,1610612760.0,22.0,35,35,33.7,0.508,16.1,0.418,4.9,0.808,6.5,0.5,4.2,4.7,5.9,0.8,0.7,3.0,2.0,23.7,-3.947953690359982,1628983.0,Shai Gilgeous-Alexander,G,OKC
198,1628984,2020-21,1610612766.0,26.0,55,44,30.2,0.377,12.2,0.375,8.7,0.842,2.9,0.4,2.3,2.7,5.4,0.9,0.1,1.5,1.4,14.8,6.422501289017886,1628984.0,Devonte Graham,G,CHA
199,1628989,2020-21,1610612737.0,22.0,69,49,30.8,0.432,10.6,0.363,5.6,0.781,0.9,0.6,2.8,3.3,3.5,1.2,0.3,1.1,2.4,11.9,5.8456984384141535,1628989.0,Kevin Huerter,G,ATL
200,1628991,2020-21,1610612763.0,21.0,11,4,23.5,0.424,11.4,0.283,5.5,0.833,3.8,1.5,4.1,5.6,1.1,1.1,1.6,1.4,3.8,14.4,5.644960649425175,1628991.0,Jaren Jackson Jr,F,MEM
201,1629001,2020-21,1610612763.0,23.0,52,1,20.1,0.438,7.6,0.412,4.1,0.804,1.0,0.6,2.5,3.1,2.5,1.2,0.6,1.3,1.6,9.1,7.230688856849819,1629001.0,De'Anthony Melton,G,MEM
202,1629003,2020-21,1610612755.0,24.0,63,4,23.2,0.45,10.6,0.35,3.2,0.83,2.8,0.5,1.8,2.3,3.1,0.6,0.3,1.6,2.1,13.0,10.009261806475683,1629003.0,Shake Milton,G,PHI
203,1629004,2020-21,1610612760.0,24.0,30,9,23.0,0.438,9.4,0.336,4.8,0.7,0.7,0.4,2.5,3.0,1.8,0.8,0.2,1.6,1.0,10.3,11.119125836044251,1629004.0,Sviatoslav Mykhailiuk,G,OKC
204,1629006,2020-21,1610612750.0,22.0,59,37,20.3,0.402,4.3,0.269,1.8,0.769,1.8,1.1,1.6,2.6,1.1,0.9,0.5,0.7,2.1,5.4,10.569394599827612,1629006.0,Josh Okogie,G,MIN
205,1629008,2020-21,1610612743.0,23.0,61,54,31.3,0.542,13.4,0.445,6.3,0.791,2.2,1.5,5.8,7.3,1.1,0.7,0.9,1.3,2.1,19.0,3.4554083272687897,1629008.0,Michael Porter,F,DEN
206,1629010,2019-20,1610612764.0,23.0,21,5,24.0,0.397,8.3,0.349,4.1,0.763,1.8,0.4,2.9,3.3,2.0,0.7,0.4,1.1,2.7,9.4,-3.701139652152341,,,,
207,1629011,2020-21,1610612752.0,23.0,31,29,27.5,0.653,5.7,0.0,0.0,0.491,1.7,3.6,4.5,8.1,0.5,1.1,1.5,0.8,2.8,8.3,1.847353945011464,1629011.0,Mitchell Robinson,C,NYK
208,1629012,2020-21,1610612739.0,22.0,60,60,35.3,0.475,18.4,0.371,4.4,0.815,6.4,1.0,2.2,3.1,4.4,1.0,0.2,2.8,2.6,24.3,7.659555301239113,1629012.0,Collin Sexton,G,CLE
209,1629018,2020-21,1610612761.0,22.0,17,15,31.8,0.395,15.4,0.355,7.3,0.806,1.8,0.4,3.2,3.6,1.3,1.1,0.2,0.7,1.7,16.2,3.6169593065608874,1629018.0,Gary Trent Jr,G,TOR
210,1629019,2018-19,1610612752.0,23.0,64,3,22.8,0.448,8.1,0.394,2.1,0.803,3.5,0.5,2.6,3.1,1.9,0.4,0.2,1.8,1.8,10.9,-6.8306246250360365,,,,
211,1629021,2020-21,1610612753.0,24.0,11,10,26.0,0.409,8.5,0.372,3.9,0.879,3.0,1.0,3.9,4.9,1.1,0.4,0.8,1.2,3.3,11.0,4.828206146431188,1629021.0,Moritz Wagner,F,ORL
212,1629022,2020-21,1610612759.0,22.0,60,38,25.4,0.42,10.2,0.355,4.7,0.814,1.2,0.2,2.4,2.6,1.7,0.5,0.3,1.1,1.7,11.2,-0.1446707117597593,1629022.0,Lonnie Walker,G,SAS
213,1629023,2020-21,1610612766.0,22.0,64,61,30.5,0.44,10.7,0.386,4.5,0.745,2.3,1.5,5.1,6.5,2.5,1.1,1.2,2.0,2.7,12.9,7.969011744089443,1629023.0,PJ Washington,F,CHA
214,1629026,2020-21,1610612760.0,26.0,66,13,21.6,0.533,6.2,0.444,1.8,0.571,1.0,1.3,2.9,4.1,2.3,0.8,0.3,1.2,2.2,8.0,4.469557062739751,1629026.0,Kenrich Williams,G,OKC
215,1629027,2020-21,1610612737.0,22.0,63,63,33.7,0.438,17.7,0.343,6.3,0.886,8.7,0.6,3.3,3.9,9.4,0.8,0.2,4.1,1.8,25.3,14.931333085223017,1629027.0,Trae Young,G,ATL
216,1629028,2020-21,1610612756.0,22.0,69,69,30.6,0.626,10.0,0.2,0.3,0.769,2.5,3.3,7.2,10.5,1.4,0.6,1.2,1.5,2.8,14.4,5.211952413789437,1629028.0,Deandre Ayton,C,PHX
217,1629029,2020-21,1610612742.0,22.0,66,66,34.3,0.479,20.5,0.35,8.3,0.73,7.1,0.8,7.2,8.0,8.6,1.0,0.5,4.3,2.3,27.7,12.137629344498784,1629029.0,Luka Doncic,F,DAL
218,1629052,2020-21,1610612754.0,23.0,21,16,24.7,0.483,7.2,0.423,3.7,0.769,3.1,1.4,4.1,5.5,0.9,0.9,1.0,0.5,1.5,10.9,-1.1617187764352093,1629052.0,Oshae Brissett,F,IND
219,1629056,2020-21,1610612758.0,24.0,27,0,21.5,0.439,9.1,0.372,5.4,0.784,1.4,0.4,2.9,3.3,1.7,1.0,0.3,1.3,1.8,11.1,-5.892694686154099,1629056.0,Terence Davis,G,SAC
220,1629060,2019-20,1610612764.0,22.0,48,48,30.1,0.466,11.4,0.287,1.8,0.829,2.9,1.6,4.5,6.1,1.8,0.8,0.2,1.1,2.2,13.5,2.5362041128636466,1629060.0,Rui Hachimura,F,WAS
221,1629130,2020-21,1610612748.0,27.0,72,72,31.4,0.439,10.0,0.408,8.5,0.827,1.0,0.1,3.4,3.5,1.8,0.6,0.3,1.1,2.5,13.1,-8.458198333155355,1629130.0,Duncan Robinson,F,MIA
222,1629134,2019-20,1610612748.0,24.0,67,67,29.3,0.439,13.6,0.35,5.8,0.85,1.5,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,15.3,-8.183309383979816,1629134.0,Kendrick Nunn,G,MIA
223,1629628,2020-21,1610612752.0,21.0,72,72,34.9,0.441,14.7,0.401,4.3,0.746,3.8,0.9,4.8,5.8,3.0,0.7,0.3,1.9,2.6,17.6,11.252783523144556,1629628.0,RJ Barrett,F,NYK
224,1629629,2020-21,1610612737.0,21.0,26,21,28.9,0.365,10.1,0.262,4.8,0.817,3.2,0.8,3.2,4.0,1.3,1.3,0.3,1.3,2.6,11.2,-24.042208697419845,1629629.0,Cam Reddish,F,ATL
225,1629630,2020-21,1610612763.0,21.0,63,63,32.6,0.449,15.2,0.303,3.8,0.728,5.9,0.9,3.1,4.0,7.4,0.9,0.2,3.2,1.4,19.1,9.268384414881044,1629630.0,Ja Morant,G,MEM
226,1629631,2020-21,1610612737.0,23.0,23,19,29.5,0.484,10.8,0.326,4.1,0.859,3.7,0.7,4.0,4.8,1.9,0.8,0.5,1.3,2.6,15.0,10.570860186336068,1629631.0,De'Andre Hunter,F,ATL
227,1629632,2020-21,1610612741.0,21.0,69,54,31.2,0.416,13.1,0.359,6.6,0.901,2.1,0.4,3.7,4.1,4.8,0.6,0.2,2.3,2.6,15.1,3.7429482218787338,1629632.0,Coby White,G,CHI
228,1629634,2020-21,1610612763.0,24.0,59,16,24.0,0.517,8.4,0.26,1.3,0.69,1.9,1.6,3.9,5.6,1.6,1.0,0.9,0.6,1.4,10.3,8.295166710736945,1629634.0,Brandon Clarke,F,MEM
229,1629636,2020-21,1610612739.0,21.0,54,50,33.1,0.451,14.9,0.395,4.9,0.848,2.4,0.4,2.0,2.4,6.1,1.2,0.1,3.0,2.0,17.4,-1.5220840778912028,1629636.0,Darius Garland,G,CLE
230,1629638,2020-21,1610612740.0,22.0,46,13,21.9,0.419,10.0,0.347,4.8,0.727,1.4,0.3,2.8,3.1,2.2,1.0,0.5,1.5,1.9,11.0,-12.087387004411628,1629638.0,Nickeil Alexander-Walker,G,NOP
231,1629639,2020-21,1610612748.0,21.0,54,15,30.3,0.439,12.9,0.36,5.5,0.803,2.2,0.5,4.5,5.0,3.4,0.6,0.3,1.9,1.3,15.1,-13.255960877433635,1629639.0,Tyler Herro,G,MIA
232,1629640,2020-21,1610612759.0,21.0,69,67,28.5,0.479,10.2,0.331,2.6,0.74,2.8,1.3,4.6,6.0,1.8,0.6,0.3,1.1,2.1,12.8,2.562863775847587,1629640.0,Keldon Johnson,F,SAS
233,1629645,2020-21,1610612745.0,21.0,26,23,32.1,0.425,14.1,0.311,6.2,0.734,3.6,0.8,3.0,3.8,6.3,0.7,0.3,3.5,2.3,16.6,-1.1564620924551192,1629645.0,Kevin Porter,G,HOU
234,1629647,2020-21,1610612760.0,21.0,55,55,31.2,0.396,12.5,0.29,5.2,0.702,3.2,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,13.7,-13.177054265459631,1629647.0,Darius Bazley,F,OKC
