,GAME_ID
14738,0022000172
14739,0022000172
14740,0022000165
14741,0022000165
14742,0022000173
14743,0022000173
14744,0022000169
14745,0022000169
14746,0022000164
14747,0022000164
14748,0022000170
14749,0022000170
14750,0022000174
14751,0022000174
14752,0022000176
14753,0022000176
14754,0022000178
14755,0022000178
14756,0022000177
14757,0022000177
14758,0022000175
14759,0022000175
14760,0022000187
14761,0022000187
14762,0022000180
14763,0022000180
14764,0022000181
14765,0022000181
14766,0022000182
14767,0022000182
14768,0022000186
14769,0022000186
14770,0022000188
14771,0022000188
14772,0022000184
14773,0022000184
14774,0022000189
14775,0022000189
14776,0022000190
14777,0022000190
14778,0022000192
14779,0022000192
14780,0022000195
14781,0022000195
14782,0022000191
14783,0022000191
14784,0022000193
14785,0022000193
14786,0022000196
14787,0022000196
14788,0022000202
14789,0022000202
14790,0022000201
14791,0022000201
14792,0022000198
14793,0022000198
14794,0022000200
14795,0022000200
14796,0022000212
14797,0022000212
14798,0022000211
14799,0022000211
14800,0022000203
14801,0022000203
14802,0022000209
14803,0022000209
14804,0022000206
14805,0022000206
14806,0022000207
14807,0022000207
14808,0022000205
14809,0022000205
14810,0022000210
14811,0022000210
14812,0022000208
14813,0022000208
14814,0022000214
14815,0022000214
14816,0022000213
14817,0022000213
14818,0022000218
14819,0022000218
14820,0022000223
14821,0022000223
14822,0022000224
14823,0022000224
14824,0022000222
14825,0022000222
14826,0022000216
14827,0022000216
14828,0022000217
14829,0022000217
14830,0022000219
14831,0022000219
14832,0022000221
14833,0022000221
14834,0022000220
14835,0022000220
14836,0022000228
14837,0022000228
14838,0022000226
14839,0022000226
14840,0022000227
14841,0022000227
14842,0022000233
14843,0022000233
14844,0022000237
14845,0022000237
14846,0022000238
14847,0022000238
14848,0022000239
14849,0022000239
14850,0022000232
14851,0022000232
14852,0022000230
14853,0022000230
14854,0022000231
14855,0022000231
14856,0022000241
14857,0022000241
14858,0022000236
14859,0022000236
14860,0022000229
14861,0022000229
14862,0022000234
14863,0022000234
14864,0022000245
14865,0022000245
14866,0022000248
14867,0022000248
14868,0022000244
14869,0022000244
14870,0022000243
14871,0022000243
14872,0022000242
14873,0022000242
14874,0022000247
14875,0022000247
14876,0022000246
14877,0022000246
14878,0022000253
14879,0022000253
14880,0022000250
14881,0022000250
14882,0022000251
14883,0022000251
14884,0022000252
14885,0022000252
14886,0022000256
14887,0022000256
14888,0022000254
14889,0022000254
14890,0022000249
14891,0022000249
14892,0022000266
14893,0022000266
14894,0022000262
14895,0022000262
14896,0022000260
14897,0022000260
14898,0022000259
14899,0022000259
14900,0022000261
14901,0022000261
14902,0022000257
14903,0022000257
14904,0022000267
14905,0022000267
14906,0022000258
14907,0022000258
14908,0022000265
14909,0022000265
14910,0022000269
14911,0022000269
14912,0022000270
14913,0022000270
14914,0022000268
14915,0022000268
14916,0022000276
14917,0022000276
14918,0022000283
14919,0022000283
14920,0022000280
14921,0022000280
14922,0022000281
14923,0022000281
14924,0022000273
14925,0022000273
14926,0022000272
14927,0022000272
14928,0022000275
14929,0022000275
14930,0022000282
14931,0022000282
14932,0022000274
14933,0022000274
14934,0022000271
14935,0022000271
14936,0022000277
14937,0022000277
14938,0022000279
14939,0022000279
14940,0022000286
14941,0022000286
14942,0022000287
14943,0022000287
14944,0022000285
14945,0022000285
14946,0022000284
14947,0022000284
14948,0022000296
14949,0022000296
14950,0022000291
14951,0022000291
14952,0022000289
14953,0022000289
14954,0022000297
14955,0022000297
14956,0022000294
14957,0022000294
14958,0022000288
14959,0022000288
14960,0022000290
14961,0022000290
14962,0022000292
14963,0022000292
14964,0022000293
14965,0022000293
14966,0022000295
14967,0022000295
14968,0022000305
14969,0022000305
14970,0022000304
14971,0022000304
14972,0022000298
14973,0022000298
14974,0022000302
14975,0022000302
14976,0022000301
14977,0022000301
14978,0022000303
14979,0022000303
14980,0022000299
14981,0022000299
14982,0022000300
14983,0022000300
14984,0022000308
14985,0022000308
14986,0022000307
14987,0022000307
14988,0022000306
14989,0022000306
14990,0022000311
14991,0022000311
14992,0022000310
14993,0022000310
14994,0022000309
14995,0022000309
14996,0022000320
14997,0022000320
14998,0022000315
14999,0022000315
15000,0022000312
15001,0022000312
15002,0022000314
15003,0022000314
15004,0022000316
15005,0022000316
15006,0022000313
15007,0022000313
15008,0022000319
15009,0022000319
15010,0022000317
15011,0022000317
15012,0022000318
15013,0022000318
15014,0022000326
15015,0022000326
15016,0022000324
15017,0022000324
15018,0022000323
15019,0022000323
15020,0022000325
15021,0022000325
15022,0022000322
15023,0022000322
15024,0022000559
15025,0022000559
15026,0022000334
15027,0022000334
15028,0022000332
15029,0022000332
15030,0022000328
15031,0022000328
15032,0022000331
15033,0022000331
15034,0022000329
15035,0022000329
15036,0022000330
15037,0022000330
15038,0022000336
15039,0022000336
15040,0022000327
15041,0022000327
15042,0022000333
15043,0022000333
15044,0022000335
15045,0022000335
15046,0022000337
15047,0022000337
15048,0022000341
15049,0022000341
15050,0022000338
15051,0022000338
15052,0022000339
15053,0022000339
15054,0022000340
15055,0022000340
15056,0022000349
15057,0022000349
15058,0022000345
15059,0022000345
15060,0022000350
15061,0022000350
15062,0022000344
15063,0022000344
15064,0022000346
15065,0022000346
15066,0022000347
15067,0022000347
15068,0022000343
15069,0022000343
15070,0022000342
15071,0022000342
15072,0022000348
15073,0022000348
15074,0022000354
15075,0022000354
15076,0022000361
15077,0022000361
15078,0022000351
15079,0022000351
15080,0022000353
15081,0022000353
15082,0022000358
15083,0022000358
15084,0022000357
15085,0022000357
15086,0022000356
15087,0022000356
15088,0022000360
15089,0022000360
15090,0022000352
15091,0022000352
15092,0022000359
15093,0022000359
15094,0022000355
15095,0022000355
15096,0022000364
15097,0022000364
15098,0022000365
15099,0022000365
15100,0022000366
15101,0022000366
15102,0022000363
15103,0022000363
15104,0022000215
15105,0022000215
15106,0022000371
15107,0022000371
15108,0022000374
15109,0022000374
15110,0022000368
15111,0022000368
15112,0022000372
15113,0022000372
15114,0022000370
15115,0022000370
15116,0022000373
15117,0022000373
15118,0022000367
15119,0022000367
15120,0022000369
15121,0022000369
15122,0022000378
15123,0022000378
15124,0022000376
15125,0022000376
15126,0022000375
15127,0022000375
15128,0022000380
15129,0022000380
15130,0022000379
15131,0022000379
15132,0022000381
15133,0022000381
15134,0022000377
15135,0022000377
15136,0022000390
15137,0022000390
15138,0022000385
15139,0022000385
15140,0022000389
15141,0022000389
15142,0022000383
15143,0022000383
15144,0022000384
15145,0022000384
15146,0022000388
15147,0022000388
15148,0022000387
15149,0022000387
15150,0022000382
15151,0022000382
15152,0022000386
15153,0022000386
15154,0022000393
15155,0022000393
15156,0022000398
15157,0022000398
15158,0022000392
15159,0022000392
15160,0022000391
15161,0022000391
15162,0022000394
15163,0022000394
15164,0022000403
15165,0022000403
15166,0022000400
15167,0022000400
15168,0022000412
15169,0022000412
15170,0022000404
15171,0022000404
15172,0022000402
15173,0022000402
15174,0022000397
15175,0022000397
15176,0022000399
15177,0022000399
15178,0022000405
15179,0022000405
15180,0022000401
15181,0022000401
15182,0022000395
15183,0022000395
15184,0022000396
15185,0022000396
15186,0022000409
15187,0022000409
15188,0022000408
15189,0022000408
15190,0022000406
15191,0022000406
15192,0022000410
15193,0022000410
15194,0022000407
15195,0022000407
15196,0022000417
15197,0022000417
15198,0022000419
15199,0022000419
15200,0022000561
15201,0022000561
15202,0022000411
15203,0022000411
15204,0022000418
15205,0022000418
15206,0022000416
15207,0022000416
15208,0022000414
15209,0022000414
15210,0022000560
15211,0022000560
15212,0022000413
15213,0022000413
15214,0022000415
15215,0022000415
15216,0022000424
15217,0022000424
15218,0022000422
15219,0022000422
15220,0022000425
15221,0022000425
15222,0022000423
15223,0022000423
15224,0022000420
15225,0022000420
15226,0022000426
15227,0022000426
15228,0022000421
15229,0022000421
15230,0022000433
15231,0022000433
15232,0022000427
15233,0022000427
15234,0022000430
15235,0022000430
15236,0022000431
15237,0022000431
15238,0022000432
15239,0022000432
15240,0022000429
15241,0022000429
15242,0022000439
15243,0022000439
15244,0022000443
15245,0022000443
15246,0022000564
15247,0022000564
15248,0022000438
15249,0022000438
15250,0022000444
15251,0022000444
15252,0022000436
15253,0022000436
15254,0022000440
15255,0022000440
15256,0022000437
15257,0022000437
15258,0022000562
15259,0022000562
15260,0022000441
15261,0022000441
15262,0022000446
15263,0022000446
15264,0022000445
15265,0022000445
15266,0022000447
15267,0022000447
15268,0022000450
15269,0022000450
15270,0022000451
15271,0022000451
15272,0022000457
15273,0022000457
15274,0022000449
15275,0022000449
15276,0022000563
15277,0022000563
15278,0022000453
15279,0022000453
15280,0022000454
15281,0022000454
15282,0022000452
15283,0022000452
15284,0022000455
15285,0022000455
15286,0022000463
15287,0022000463
15288,0022000460
15289,0022000460
15290,0022000464
15291,0022000464
15292,0022000459
15293,0022000459
15294,0022000462
15295,0022000462
15296,0022000469
15297,0022000469
15298,0022000472
15299,0022000472
15300,0022000467
15301,0022000467
15302,0022000466
15303,0022000466
15304,0022000471
15305,0022000471
15306,0022000470
15307,0022000470
15308,0022000468
15309,0022000468
15310,0022000465
15311,0022000465
15312,0022000479
15313,0022000479
15314,0022000477
15315,0022000477
15316,0022000474
15317,0022000474
15318,0022000478
15319,0022000478
15320,0022000476
15321,0022000476
15322,0022000475
15323,0022000475
15324,0022000483
15325,0022000483
15326,0022000482
15327,0022000482
15328,0022000488
15329,0022000488
15330,0022000481
15331,0022000481
15332,0022000480
15333,0022000480
15334,0022000486
15335,0022000486
15336,0022000485
15337,0022000485
15338,0022000487
15339,0022000487
15340,0022000484
15341,0022000484
15342,0022000493
15343,0022000493
15344,0022000496
15345,0022000496
15346,0022000491
15347,0022000491
15348,0022000492
15349,0022000492
15350,0022000497
15351,0022000497
15352,0022000489
15353,0022000489
15354,0022000490
15355,0022000490
15356,0022000495
15357,0022000495
15358,0022000494
15359,0022000494
15360,0022000498
15361,0022000498
15362,0022000500
15363,0022000500
15364,0022000499
15365,0022000499
15366,0022000503
15367,0022000503
15368,0022000502
15369,0022000502
15370,0022000501
15371,0022000501
15372,0022000511
15373,0022000511
15374,0022000512
15375,0022000512
15376,0022000508
15377,0022000508
15378,0022000505
15379,0022000505
15380,0022000507
15381,0022000507
15382,0022000504
15383,0022000504
15384,0022000506
15385,0022000506
15386,0022000510
15387,0022000510
15388,0022000509
15389,0022000509
15390,0022000513
15391,0022000513
15392,0022000514
15393,0022000514
15394,0022000515
15395,0022000515
15396,0022000519
15397,0022000519
15398,0022000516
15399,0022000516
15400,0022000517
15401,0022000517
15402,0022000518
15403,0022000518
15404,0022000527
15405,0022000527
15406,0022000524
15407,0022000524
15408,0022000525
15409,0022000525
15410,0022000522
15411,0022000522
15412,0022000521
15413,0022000521
15414,0022000520
15415,0022000520
15416,0022000528
15417,0022000528
15418,0022000526
15419,0022000526
15420,0022000530
15421,0022000530
15422,0022000534
15423,0022000534
15424,0022000531
15425,0022000531
15426,0022000529
15427,0022000529
15428,0022000532
15429,0022000532
15430,0022000535
15431,0022000535
15432,0022000533
15433,0022000533
15434,0022000541
15435,0022000541
15436,0022000542
15437,0022000542
15438,0022000537
15439,0022000537
15440,0022000538
15441,0022000538
15442,0022000540
15443,0022000540
15444,0022000536
15445,0022000536
15446,0022000545
15447,0022000545
15448,0022000544
15449,0022000544
15450,0022000546
15451,0022000546
15452,0022000543
15453,0022000543
15454,0022000550
15455,0022000550
15456,0022000549
15457,0022000549
15458,0022000551
15459,0022000551
15460,0022000547
15461,0022000547
15462,0022000539
15463,0022000539
15464,0022000548
15465,0022000548
15466,0022000556
15467,0022000556
15468,0022000565
15469,0022000565
15470,0022000185
15471,0022000185
15472,0022000552
15473,0022000552
15474,0022000558
15475,0022000558
15476,0022000553
15477,0022000553
15478,0022000554
15479,0022000554
15480,0022000555
15481,0022000555
15482,0022000557
15483,0022000557
15484,0022000567
15485,0022000567
15486,0022000566
15487,0022000566
15488,0022000572
15489,0022000572
15490,0022000569
15491,0022000569
15492,0022000576
15493,0022000576
15494,0022000571
15495,0022000571
15496,0022000577
15497,0022000577
15498,0022000573
15499,0022000573
15500,0022000578
15501,0022000578
15502,0022000568
15503,0022000568
15504,0022000570
15505,0022000570
15506,0022000575
15507,0022000575
15508,0022000574
15509,0022000574
15510,0022000583
15511,0022000583
15512,0022000585
15513,0022000585
15514,0022000582
15515,0022000582
15516,0022000584
15517,0022000584
15518,0022000579
15519,0022000579
15520,0022000580
15521,0022000580
15522,0022000581
15523,0022000581
15524,0022000194
15525,0022000194
15526,0022000587
15527,0022000587
15528,0022000590
15529,0022000590
15530,0022000592
15531,0022000592
15532,0022000591
15533,0022000591
15534,0022000588
15535,0022000588
15536,0022000589
15537,0022000589
15538,0022000586
15539,0022000586
15540,0022000595
15541,0022000595
15542,0022000594
15543,0022000594
15544,0022000600
15545,0022000600
15546,0022000596
15547,0022000596
15548,0022000598
15549,0022000598
15550,0022000597
15551,0022000597
15552,0022000599
15553,0022000599
15554,0022000593
15555,0022000593
15556,0022000601
15557,0022000601
15558,0022000608
15559,0022000608
15560,0022000607
15561,0022000607
15562,0022000604
15563,0022000604
15564,0022000428
15565,0022000428
15566,0022000605
15567,0022000605
15568,0022000606
15569,0022000606
15570,0022000602
15571,0022000602
15572,0022000603
15573,0022000603
15574,0022000611
15575,0022000611
15576,0022000615
15577,0022000615
15578,0022000612
15579,0022000612
15580,0022000609
15581,0022000609
15582,0022000613
15583,0022000613
15584,0022000610
15585,0022000610
15586,0022000614
15587,0022000614
15588,0022000618
15589,0022000618
15590,0022000621
15591,0022000621
15592,0022000622
15593,0022000622
15594,0022000620
15595,0022000620
15596,0022000616
15597,0022000616
15598,0022000617
15599,0022000617
15600,0022000625
15601,0022000625
15602,0022000624
15603,0022000624
15604,0022000619
15605,0022000619
15606,0022000623
15607,0022000623
15608,0022000630
15609,0022000630
15610,0022000627
15611,0022000627
15612,0022000628
15613,0022000628
15614,0022000629
15615,0022000629
15616,0022000626
15617,0022000626
15618,0022000166
15619,0022000166
15620,0022000638
15621,0022000638
15622,0022000631
15623,0022000631
15624,0022000633
15625,0022000633
15626,0022000635
15627,0022000635
15628,0022000435
15629,0022000435
15630,0022000632
15631,0022000632
15632,0022000639
15633,0022000639
15634,0022000637
15635,0022000637
15636,0022000634
15637,0022000634
15638,0022000636
15639,0022000636
15640,0022000641
15641,0022000641
15642,0022000640
15643,0022000640
15644,0022000644
15645,0022000644
15646,0022000643
15647,0022000643
15648,0022000642
15649,0022000642
15650,0022000650
15651,0022000650
15652,0022000651
15653,0022000651
15654,0022000647
15655,0022000647
15656,0022000167
15657,0022000167
15658,0022000016
15659,0022000016
15660,0022000648
15661,0022000648
15662,0022000645
15663,0022000645
15664,0022000649
15665,0022000649
15666,0022000652
15667,0022000652
15668,0022000646
15669,0022000646
15670,0022000655
15671,0022000655
15672,0022000656
15673,0022000656
15674,0022000660
15675,0022000660
15676,0022000657
15677,0022000657
15678,0022000653
15679,0022000653
15680,0022000659
15681,0022000659
15682,0022000654
15683,0022000654
15684,0022000658
15685,0022000658
15686,0022000665
15687,0022000665
15688,0022000662
15689,0022000662
15690,0022000661
15691,0022000661
15692,0022000664
15693,0022000664
15694,0022000666
15695,0022000666
15696,0022000663
15697,0022000663
15698,0022000675
15699,0022000675
15700,0022000671
15701,0022000671
15702,0022000670
15703,0022000670
15704,0022000672
15705,0022000672
15706,0022000669
15707,0022000669
15708,0022000676
15709,0022000676
15710,0022000667
15711,0022000667
15712,0022000677
15713,0022000677
15714,0022000673
15715,0022000673
15716,0022000668
15717,0022000668
15718,0022000674
15719,0022000674
15720,0022000680
15721,0022000680
15722,0022000681
15723,0022000681
15724,0022000679
15725,0022000679
15726,0022000678
15727,0022000678
15728,0022000682
15729,0022000682
15730,0022000692
15731,0022000692
15732,0022000693
15733,0022000693
15734,0022000687
15735,0022000687
15736,0022000683
15737,0022000683
15738,0022000685
15739,0022000685
15740,0022000691
15741,0022000691
15742,0022000690
15743,0022000690
15744,0022000688
15745,0022000688
15746,0022000686
15747,0022000686
15748,0022000684
15749,0022000684
15750,0022000689
15751,0022000689
15752,0022000697
15753,0022000697
15754,0022000701
15755,0022000701
15756,0022000695
15757,0022000695
15758,0022000700
15759,0022000700
15760,0022000702
15761,0022000702
15762,0022000696
15763,0022000696
15764,0022000694
15765,0022000694
15766,0022000698
15767,0022000698
15768,0022000699
15769,0022000699
15770,0022000706
15771,0022000706
15772,0022000705
15773,0022000705
15774,0022000703
15775,0022000703
15776,0022000704
15777,0022000704
15778,0022000716
15779,0022000716
15780,0022000714
15781,0022000714
15782,0022000710
15783,0022000710
15784,0022000709
15785,0022000709
15786,0022000708
15787,0022000708
15788,0022000717
15789,0022000717
15790,0022000712
15791,0022000712
15792,0022000711
15793,0022000711
15794,0022000715
15795,0022000715
15796,0022000707
15797,0022000707
15798,0022000713
15799,0022000713
15800,0022000171
15801,0022000171
15802,0022000720
15803,0022000720
15804,0022000719
15805,0022000719
15806,0022000718
15807,0022000718
15808,0022000728
15809,0022000728
15810,0022000729
15811,0022000729
15812,0022000730
15813,0022000730
15814,0022000724
15815,0022000724
15816,0022000723
15817,0022000723
15818,0022000721
15819,0022000721
15820,0022000722
15821,0022000722
15822,0022000726
15823,0022000726
15824,0022000725
15825,0022000725
15826,0022000727
15827,0022000727
15828,0022000735
15829,0022000735
15830,0022000732
15831,0022000732
15832,0022000736
15833,0022000736
15834,0022000731
15835,0022000731
15836,0022000733
15837,0022000733
15838,0022000179
15839,0022000179
15840,0022000734
15841,0022000734
15842,0022000739
15843,0022000739
15844,0022000744
15845,0022000744
15846,0022000738
15847,0022000738
15848,0022000745
15849,0022000745
15850,0022000740
15851,0022000740
15852,0022000743
15853,0022000743
15854,0022000746
15855,0022000746
15856,0022000737
15857,0022000737
15858,0022000741
15859,0022000741
15860,0022000742
15861,0022000742
15862,0022000750
15863,0022000750
15864,0022000751
15865,0022000751
15866,0022000749
15867,0022000749
15868,0022000748
15869,0022000748
15870,0022000753
15871,0022000753
15872,0022000752
15873,0022000752
15874,0022000754
15875,0022000754
15876,0022000747
15877,0022000747
15878,0022000758
15879,0022000758
15880,0022000755
15881,0022000755
15882,0022000757
15883,0022000757
15884,0022000756
15885,0022000756
15886,0022000760
15887,0022000760
15888,0022000759
15889,0022000759
15890,0022000761
15891,0022000761
15892,0022000767
15893,0022000767
15894,0022000762
15895,0022000762
15896,0022000768
15897,0022000768
15898,0022000764
15899,0022000764
15900,0022000765
15901,0022000765
15902,0022000763
15903,0022000763
15904,0022000766
15905,0022000766
15906,0022000774
15907,0022000774
15908,0022000771
15909,0022000771
15910,0022000775
15911,0022000775
15912,0022000773
15913,0022000773
15914,0022000769
15915,0022000769
15916,0022000770
15917,0022000770
15918,0022000321
15919,0022000321
15920,0022000772
15921,0022000772
15922,0022000783
15923,0022000783
15924,0022000779
15925,0022000779
15926,0022000778
15927,0022000778
15928,0022000777
15929,0022000777
15930,0022000456
15931,0022000456
15932,0022000780
15933,0022000780
15934,0022000776
15935,0022000776
15936,0022000782
15937,0022000782
15938,0022000781
15939,0022000781
15940,0022000788
15941,0022000788
15942,0022000784
15943,0022000784
15944,0022000787
15945,0022000787
15946,0022000786
15947,0022000786
15948,0022000789
15949,0022000789
15950,0022000523
15951,0022000523
15952,0022000785
15953,0022000785
15954,0022000798
15955,0022000798
15956,0022000793
15957,0022000793
15958,0022000792
15959,0022000792
15960,0022000799
15961,0022000799
15962,0022000790
15963,0022000790
15964,0022000796
15965,0022000796
15966,0022000791
15967,0022000791
15968,0022000797
15969,0022000797
15970,0022000795
15971,0022000795
15972,0022000802
15973,0022000802
15974,0022000803
15975,0022000803
15976,0022000800
15977,0022000800
15978,0022000794
15979,0022000794
15980,0022000804
15981,0022000804
15982,0022000801
15983,0022000801
15984,0022000199
15985,0022000199
15986,0022000809
15987,0022000809
15988,0022000813
15989,0022000813
15990,0022000808
15991,0022000808
15992,0022000807
15993,0022000807
15994,0022000814
15995,0022000814
15996,0022000810
15997,0022000810
15998,0022000806
15999,0022000806
16000,0022000812
16001,0022000812
16002,0022000805
16003,0022000805
16004,0022000811
16005,0022000811
16006,0022000821
16007,0022000821
16008,0022000815
16009,0022000815
16010,0022000822
16011,0022000822
16012,0022000816
16013,0022000816
16014,0022000820
16015,0022000820
16016,0022000818
16017,0022000818
16018,0022000278
16019,0022000278
16020,0022000819
16021,0022000819
16022,0022000827
16023,0022000827
16024,0022000828
16025,0022000828
16026,0022000826
16027,0022000826
16028,0022000823
16029,0022000823
16030,0022000817
16031,0022000817
16032,0022000825
16033,0022000825
16034,0022000824
16035,0022000824
16036,0022000830
16037,0022000830
16038,0022000833
16039,0022000833
16040,0022000461
16041,0022000461
16042,0022000832
16043,0022000832
16044,0022000839
16045,0022000839
16046,0022000838
16047,0022000838
16048,0022000834
16049,0022000834
16050,0022000829
16051,0022000829
16052,0022000831
16053,0022000831
16054,0022000836
16055,0022000836
16056,0022000837
16057,0022000837
16058,0022000835
16059,0022000835
16060,0022000842
16061,0022000842
16062,0022000843
16063,0022000843
16064,0022000841
16065,0022000841
16066,0022000840
16067,0022000840
16068,0022000846
16069,0022000846
16070,0022000853
16071,0022000853
16072,0022000850
16073,0022000850
16074,0022000848
16075,0022000848
16076,0022000851
16077,0022000851
16078,0022000845
16079,0022000845
16080,0022000844
16081,0022000844
16082,0022000854
16083,0022000854
16084,0022000852
16085,0022000852
16086,0022000847
16087,0022000847
16088,0022000849
16089,0022000849
16090,0022000855
16091,0022000855
16092,0022000857
16093,0022000857
16094,0022000860
16095,0022000860
16096,0022000858
16097,0022000858
16098,0022000859
16099,0022000859
16100,0022000856
16101,0022000856
16102,0022000862
16103,0022000862
16104,0022000867
16105,0022000867
16106,0022000864
16107,0022000864
16108,0022000863
16109,0022000863
16110,0022000861
16111,0022000861
16112,0022000866
16113,0022000866
16114,0022000362
16115,0022000362
16116,0022000865
16117,0022000865
16118,0022000870
16119,0022000870
16120,0022000875
16121,0022000875
16122,0022000869
16123,0022000869
16124,0022000871
16125,0022000871
16126,0022000868
16127,0022000868
16128,0022000873
16129,0022000873
16130,0022000473
16131,0022000473
16132,0022000874
16133,0022000874
16134,0022000872
16135,0022000872
16136,0022000877
16137,0022000877
16138,0022000879
16139,0022000879
16140,0022000876
16141,0022000876
16142,0022000880
16143,0022000880
16144,0022000878
16145,0022000878
16146,0022000883
16147,0022000883
16148,0022000888
16149,0022000888
16150,0022000886
16151,0022000886
16152,0022000889
16153,0022000889
16154,0022000887
16155,0022000887
16156,0022000881
16157,0022000881
16158,0022000890
16159,0022000890
16160,0022000882
16161,0022000882
16162,0022000442
16163,0022000442
16164,0022000891
