,GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PERSON_ID,PLAYER_FIRST,PLAYER_LAST,IN_TIME_REAL,OUT_TIME_REAL,PLAYER_PTS,PT_DIFF,USG_PCT
17,0022000168,1610612752,New York,Knicks,1629011,Mitchell,Robinson,9860.0,19930.0,4.0,-7.0,0.108
18,0022000168,1610612752,New York,Knicks,1629011,Mitchell,Robinson,23600.0,28800.0,2.0,9.0,0.182
19,0022000168,1610612752,New York,Knicks,1629628,RJ,Barrett,0.0,8120.0,2.0,-6.0,0.179
20,0022000168,1610612752,New York,Knicks,1629628,RJ,Barrett,12140.0,23600.0,16.0,-7.0,0.282
21,0022000168,1610612752,New York,Knicks,1629628,RJ,Barrett,25520.0,28800.0,2.0,11.0,0.133
22,0022000168,1610612752,New York,Knicks,1630167,Obi,Toppin,8120.0,8690.0,0.0,-2.0,0.0
23,0022000168,1610612752,New York,Knicks,1630193,Immanuel,Quickley,4640.0,11450.0,8.0,-8.0,0.28
24,0022000168,1610612752,New York,Knicks,1630193,Immanuel,Quickley,18950.0,25520.0,11.0,-2.0,0.455
0,0022000172,1610612740,New Orleans,Pelicans,200755,JJ,Redick,4900.0,11830.0,5.0,-1.0,0.233
1,0022000172,1610612740,New Orleans,Pelicans,200755,JJ,Redick,18850.0,28800.0,7.0,6.0,0.139
2,0022000172,1610612740,New Orleans,Pelicans,203500,Steven,Adams,0.0,5440.0,8.0,4.0,0.19
3,0022000172,1610612740,New Orleans,Pelicans,203500,Steven,Adams,11830.0,19900.0,2.0,-10.0,0.077
4,0022000172,1610612740,New Orleans,Pelicans,203500,Steven,Adams,24920.0,28800.0,2.0,4.0,0.176
5,0022000172,1610612740,New Orleans,Pelicans,1627742,Brandon,Ingram,0.0,4900.0,7.0,0.0,0.421
6,0022000172,1610612740,New Orleans,Pelicans,1627742,Brandon,Ingram,7200.0,11070.0,0.0,-1.0,0.25
7,0022000172,1610612740,New Orleans,Pelicans,1627742,Brandon,Ingram,12150.0,18850.0,9.0,-7.0,0.409
8,0022000172,1610612740,New Orleans,Pelicans,1627742,Brandon,Ingram,21260.0,28800.0,6.0,7.0,0.138
9,0022000172,1610612740,New Orleans,Pelicans,1628404,Josh,Hart,0.0,7200.0,0.0,0.0,0.111
10,0022000172,1610612740,New Orleans,Pelicans,1628404,Josh,Hart,11070.0,21260.0,4.0,-11.0,0.171
11,0022000172,1610612740,New Orleans,Pelicans,1628404,Josh,Hart,23220.0,28800.0,2.0,1.0,0.091
12,0022000172,1610612740,New Orleans,Pelicans,1628414,Sindarius,Thornwell,0.0,4900.0,0.0,0.0,0.105
13,0022000172,1610612740,New Orleans,Pelicans,1628414,Sindarius,Thornwell,12310.0,18850.0,0.0,-5.0,0.045
14,0022000172,1610612740,New Orleans,Pelicans,1629637,Jaxson,Hayes,5440.0,11830.0,2.0,-5.0,0.185
15,0022000172,1610612740,New Orleans,Pelicans,1629637,Jaxson,Hayes,19900.0,24920.0,2.0,2.0,0.063
16,0022000172,1610612740,New Orleans,Pelicans,1629638,Nickeil,Alexander-Walker,0.0,6290.0,9.0,3.0,0.208
17,0022000172,1610612740,New Orleans,Pelicans,1629638,Nickeil,Alexander-Walker,11830.0,21600.0,17.0,-11.0,0.313
18,0022000172,1610612740,New Orleans,Pelicans,1629638,Nickeil,Alexander-Walker,24920.0,28800.0,11.0,4.0,0.588
19,0022000172,1610612740,New Orleans,Pelicans,1629740,Nicolo,Melli,4900.0,12150.0,3.0,-4.0,0.097
20,0022000172,1610612740,New Orleans,Pelicans,1629740,Nicolo,Melli,18850.0,23220.0,0.0,5.0,0.071
21,0022000172,1610612740,New Orleans,Pelicans,1630184,Kira,Lewis Jr.,6290.0,12310.0,5.0,-9.0,0.2
22,0022000172,1610612740,New Orleans,Pelicans,1630184,Kira,Lewis Jr.,21600.0,24920.0,5.0,3.0,0.3
0,0022000172,1610612746,LA Clippers,Clippers,101150,Lou,Williams,6290.0,11830.0,2.0,4.0,0.182
1,0022000172,1610612746,LA Clippers,Clippers,201586,Serge,Ibaka,0.0,4900.0,4.0,0.0,0.2
2,0022000172,1610612746,LA Clippers,Clippers,201586,Serge,Ibaka,11070.0,13560.0,3.0,13.0,0.125
3,0022000172,1610612746,LA Clippers,Clippers,201586,Serge,Ibaka,14400.0,18850.0,3.0,-7.0,0.267
4,0022000172,1610612746,LA Clippers,Clippers,201586,Serge,Ibaka,24920.0,28800.0,2.0,-4.0,0.133
5,0022000172,1610612746,LA Clippers,Clippers,201587,Nicolas,Batum,0.0,5440.0,3.0,-4.0,0.118
6,0022000172,1610612746,LA Clippers,Clippers,201587,Nicolas,Batum,11070.0,15850.0,6.0,10.0,0.118
7,0022000172,1610612746,LA Clippers,Clippers,201587,Nicolas,Batum,22520.0,28800.0,0.0,-3.0,0.13
8,0022000172,1610612746,LA Clippers,Clippers,201976,Patrick,Beverley,0.0,2810.0,6.0,4.0,0.556
9,0022000172,1610612746,LA Clippers,Clippers,201976,Patrick,Beverley,4900.0,6290.0,0.0,-3.0,0.333
10,0022000172,1610612746,LA Clippers,Clippers,201976,Patrick,Beverley,7200.0,12850.0,0.0,9.0,0.0
11,0022000172,1610612746,LA Clippers,Clippers,201976,Patrick,Beverley,14400.0,17630.0,0.0,-8.0,0.0
12,0022000172,1610612746,LA Clippers,Clippers,201976,Patrick,Beverley,19900.0,28800.0,4.0,-6.0,0.133
13,0022000172,1610612746,LA Clippers,Clippers,202331,Paul,George,0.0,4900.0,5.0,0.0,0.2
14,0022000172,1610612746,LA Clippers,Clippers,202331,Paul,George,7200.0,11070.0,4.0,1.0,0.267
15,0022000172,1610612746,LA Clippers,Clippers,202331,Paul,George,12850.0,19900.0,10.0,2.0,0.32
16,0022000172,1610612746,LA Clippers,Clippers,202331,Paul,George,21600.0,28800.0,8.0,-7.0,0.28
17,0022000172,1610612746,LA Clippers,Clippers,202694,Marcus,Morris Sr.,5440.0,11070.0,5.0,5.0,0.318
18,0022000172,1610612746,LA Clippers,Clippers,202694,Marcus,Morris Sr.,15850.0,22520.0,3.0,-3.0,0.095
19,0022000172,1610612746,LA Clippers,Clippers,202695,Kawhi,Leonard,0.0,7200.0,4.0,0.0,0.13
20,0022000172,1610612746,LA Clippers,Clippers,202695,Kawhi,Leonard,11070.0,21600.0,12.0,11.0,0.4
21,0022000172,1610612746,LA Clippers,Clippers,202695,Kawhi,Leonard,23220.0,28800.0,12.0,-1.0,0.381
22,0022000172,1610612746,LA Clippers,Clippers,1627826,Ivica,Zubac,4900.0,11070.0,4.0,1.0,0.13
23,0022000172,1610612746,LA Clippers,Clippers,1627826,Ivica,Zubac,13560.0,14400.0,0.0,4.0,0.0
24,0022000172,1610612746,LA Clippers,Clippers,1627826,Ivica,Zubac,18850.0,24920.0,5.0,-2.0,0.158
25,0022000172,1610612746,LA Clippers,Clippers,1628379,Luke,Kennard,2810.0,7200.0,3.0,-4.0,0.143
26,0022000172,1610612746,LA Clippers,Clippers,1628379,Luke,Kennard,11830.0,14400.0,0.0,17.0,0.0
27,0022000172,1610612746,LA Clippers,Clippers,1628379,Luke,Kennard,17630.0,23220.0,3.0,-4.0,0.059
0,0022000165,1610612749,Milwaukee,Bucks,201571,D.J.,Augustin,3030.0,7200.0,0.0,9.0,0.071
1,0022000165,1610612749,Milwaukee,Bucks,201571,D.J.,Augustin,11780.0,14400.0,0.0,-9.0,0.091
2,0022000165,1610612749,Milwaukee,Bucks,201571,D.J.,Augustin,17400.0,23120.0,6.0,5.0,0.208
3,0022000165,1610612749,Milwaukee,Bucks,201572,Brook,Lopez,0.0,3610.0,9.0,8.0,0.2
4,0022000165,1610612749,Milwaukee,Bucks,201572,Brook,Lopez,8370.0,11510.0,0.0,7.0,0.0
5,0022000165,1610612749,Milwaukee,Bucks,201572,Brook,Lopez,11780.0,17880.0,0.0,-8.0,0.2
6,0022000165,1610612749,Milwaukee,Bucks,201572,Brook,Lopez,21600.0,26450.0,0.0,4.0,0.125
7,0022000165,1610612749,Milwaukee,Bucks,201950,Jrue,Holiday,0.0,4770.0,0.0,6.0,0.158
8,0022000165,1610612749,Milwaukee,Bucks,201950,Jrue,Holiday,9090.0,20750.0,10.0,4.0,0.133
9,0022000165,1610612749,Milwaukee,Bucks,201950,Jrue,Holiday,23120.0,28800.0,11.0,-5.0,0.3
10,0022000165,1610612749,Milwaukee,Bucks,203114,Khris,Middleton,0.0,5620.0,3.0,9.0,0.227
11,0022000165,1610612749,Milwaukee,Bucks,203114,Khris,Middleton,10520.0,19720.0,7.0,-4.0,0.222
12,0022000165,1610612749,Milwaukee,Bucks,203114,Khris,Middleton,24130.0,28100.0,2.0,-4.0,0.083
13,0022000165,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,0.0,5380.0,3.0,9.0,0.333
14,0022000165,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,7200.0,11780.0,6.0,6.0,0.333
15,0022000165,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,14400.0,21600.0,11.0,3.0,0.276
16,0022000165,1610612749,Milwaukee,Bucks,203507,Giannis,Antetokounmpo,25180.0,28100.0,2.0,-6.0,0.5
17,0022000165,1610612749,Milwaukee,Bucks,203648,Thanasis,Antetokounmpo,5380.0,7200.0,0.0,5.0,0.0
18,0022000165,1610612749,Milwaukee,Bucks,203648,Thanasis,Antetokounmpo,28100.0,28800.0,0.0,-4.0,0.0
19,0022000165,1610612749,Milwaukee,Bucks,1626171,Bobby,Portis,3610.0,8370.0,11.0,8.0,0.375
20,0022000165,1610612749,Milwaukee,Bucks,1626171,Bobby,Portis,11510.0,14400.0,0.0,-12.0,0.083
21,0022000165,1610612749,Milwaukee,Bucks,1626171,Bobby,Portis,17880.0,21600.0,0.0,2.0,0.133
22,0022000165,1610612749,Milwaukee,Bucks,1626171,Bobby,Portis,26450.0,28800.0,0.0,-9.0,0.0
23,0022000165,1610612749,Milwaukee,Bucks,1626192,Pat,Connaughton,4770.0,9090.0,6.0,9.0,0.214
24,0022000165,1610612749,Milwaukee,Bucks,1626192,Pat,Connaughton,19720.0,24130.0,3.0,1.0,0.158
25,0022000165,1610612749,Milwaukee,Bucks,1626192,Pat,Connaughton,28100.0,28800.0,0.0,-4.0,0.25
26,0022000165,1610612749,Milwaukee,Bucks,1627854,Bryn,Forbes,7200.0,11780.0,10.0,6.0,0.333
27,0022000165,1610612749,Milwaukee,Bucks,1627854,Bryn,Forbes,21600.0,28800.0,3.0,-5.0,0.154
28,0022000165,1610612749,Milwaukee,Bucks,1628978,Donte,DiVincenzo,0.0,3030.0,0.0,5.0,0.077
29,0022000165,1610612749,Milwaukee,Bucks,1628978,Donte,DiVincenzo,5620.0,10520.0,2.0,11.0,0.125
30,0022000165,1610612749,Milwaukee,Bucks,1628978,Donte,DiVincenzo,14400.0,17400.0,2.0,-2.0,0.182
31,0022000165,1610612749,Milwaukee,Bucks,1628978,Donte,DiVincenzo,20750.0,25180.0,3.0,0.0,0.25
0,0022000165,1610612765,Detroit,Pistons,201933,Blake,Griffin,0.0,3610.0,3.0,-8.0,0.125
1,0022000165,1610612765,Detroit,Pistons,201933,Blake,Griffin,5780.0,9670.0,2.0,-5.0,0.308
2,0022000165,1610612765,Detroit,Pistons,201933,Blake,Griffin,13060.0,18800.0,6.0,3.0,0.111
3,0022000165,1610612765,Detroit,Pistons,201933,Blake,Griffin,21600.0,25290.0,0.0,-5.0,0.273
4,0022000165,1610612765,Detroit,Pistons,201933,Blake,Griffin,26450.0,28800.0,1.0,9.0,0.167
5,0022000165,1610612765,Detroit,Pistons,201961,Wayne,Ellington,0.0,3610.0,0.0,-8.0,0.188
6,0022000165,1610612765,Detroit,Pistons,201961,Wayne,Ellington,11510.0,13060.0,0.0,4.0,0.0
7,0022000165,1610612765,Detroit,Pistons,201961,Wayne,Ellington,14400.0,17880.0,5.0,-1.0,0.235
8,0022000165,1610612765,Detroit,Pistons,203486,Mason,Plumlee,0.0,4230.0,1.0,-5.0,0.278
9,0022000165,1610612765,Detroit,Pistons,203486,Mason,Plumlee,9670.0,11780.0,0.0,-6.0,0.0
10,0022000165,1610612765,Detroit,Pistons,203486,Mason,Plumlee,14400.0,18300.0,2.0,0.0,0.316
11,0022000165,1610612765,Detroit,Pistons,203486,Mason,Plumlee,25980.0,28800.0,4.0,12.0,0.214
12,0022000165,1610612765,Detroit,Pistons,203924,Jerami,Grant,0.0,5780.0,6.0,-9.0,0.208
13,0022000165,1610612765,Detroit,Pistons,203924,Jerami,Grant,9670.0,21600.0,13.0,0.0,0.283
14,0022000165,1610612765,Detroit,Pistons,203924,Jerami,Grant,25290.0,28800.0,3.0,10.0,0.235
15,0022000165,1610612765,Detroit,Pistons,1626143,Jahlil,Okafor,4230.0,9670.0,0.0,-9.0,0.0
16,0022000165,1610612765,Detroit,Pistons,1626153,Delon,Wright,0.0,5700.0,0.0,-9.0,0.125
17,0022000165,1610612765,Detroit,Pistons,1626153,Delon,Wright,10520.0,20750.0,3.0,1.0,0.111
18,0022000165,1610612765,Detroit,Pistons,1626153,Delon,Wright,25290.0,28800.0,0.0,10.0,0.118
19,0022000165,1610612765,Detroit,Pistons,1628367,Josh,Jackson,3610.0,7200.0,1.0,-6.0,0.231
20,0022000165,1610612765,Detroit,Pistons,1628367,Josh,Jackson,10520.0,14400.0,2.0,9.0,0.167
21,0022000165,1610612765,Detroit,Pistons,1628367,Josh,Jackson,17880.0,21600.0,0.0,-2.0,0.133
22,0022000165,1610612765,Detroit,Pistons,1628367,Josh,Jackson,25290.0,28800.0,8.0,10.0,0.235
23,0022000165,1610612765,Detroit,Pistons,1628402,Frank,Jackson,5700.0,7200.0,0.0,-5.0,0.5
24,0022000165,1610612765,Detroit,Pistons,1629004,Svi,Mykhailiuk,7200.0,11510.0,9.0,-9.0,0.188
25,0022000165,1610612765,Detroit,Pistons,1629004,Svi,Mykhailiuk,18800.0,25290.0,9.0,-3.0,0.348
26,0022000165,1610612765,Detroit,Pistons,1630180,Saddiq,Bey,3610.0,10520.0,4.0,-12.0,0.292
27,0022000165,1610612765,Detroit,Pistons,1630180,Saddiq,Bey,21600.0,26450.0,6.0,-4.0,0.25
28,0022000165,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,11780.0,14400.0,5.0,9.0,0.333
29,0022000165,1610612765,Detroit,Pistons,1630191,Isaiah,Stewart,18300.0,25980.0,4.0,-10.0,0.148
