,GAME_ID
12533,0021900117
12534,0021900125
12535,0021900125
12536,0021900124
12537,0021900124
12538,0021900116
12539,0021900116
12540,0021900119
12541,0021900119
12542,0021900122
12543,0021900122
12544,0021900123
12545,0021900123
12546,0021900120
12547,0021900120
12548,0021900118
12549,0021900118
12550,0021900121
12551,0021900121
12552,0021900127
12553,0021900127
12554,0021900129
12555,0021900129
12556,0021900128
12557,0021900128
12558,0021900130
12559,0021900130
12560,0021900131
12561,0021900131
12562,0021900134
12563,0021900134
12564,0021900139
12565,0021900139
12566,0021900136
12567,0021900136
12568,0021900137
12569,0021900137
12570,0021900133
12571,0021900133
12572,0021900138
12573,0021900138
12574,0021900132
12575,0021900132
12576,0021900135
12577,0021900135
12578,0021900144
12579,0021900144
12580,0021900143
12581,0021900143
12582,0021900141
12583,0021900141
12584,0021900145
12585,0021900145
12586,0021900140
12587,0021900140
12588,0021900142
12589,0021900142
12590,0021900147
12591,0021900147
12592,0021900149
12593,0021900149
12594,0021900151
12595,0021900151
12596,0021900148
12597,0021900148
12598,0021900152
12599,0021900152
12600,0021900146
12601,0021900146
12602,0021900153
12603,0021900153
12604,0021900150
12605,0021900150
12606,0021900159
12607,0021900159
12608,0021900156
12609,0021900156
12610,0021900155
12611,0021900155
12612,0021900157
12613,0021900157
12614,0021900160
12615,0021900160
12616,0021900154
12617,0021900154
12618,0021900158
12619,0021900158
12620,0021900162
12621,0021900162
12622,0021900165
12623,0021900165
12624,0021900161
12625,0021900161
12626,0021900163
12627,0021900163
12628,0021900166
12629,0021900166
12630,0021900164
12631,0021900164
12632,0021900173
12633,0021900173
12634,0021900174
12635,0021900174
12636,0021900168
12637,0021900168
12638,0021900169
12639,0021900169
12640,0021900167
12641,0021900167
12642,0021900171
12643,0021900171
12644,0021900170
12645,0021900170
12646,0021900172
12647,0021900172
12648,0021900181
12649,0021900181
12650,0021900175
12651,0021900175
12652,0021900177
12653,0021900177
12654,0021900182
12655,0021900182
12656,0021900178
12657,0021900178
12658,0021900176
12659,0021900176
12660,0021900180
12661,0021900180
12662,0021900179
12663,0021900179
12664,0021900188
12665,0021900188
12666,0021900185
12667,0021900185
12668,0021900183
12669,0021900183
12670,0021900184
12671,0021900184
12672,0021900186
12673,0021900186
12674,0021900187
12675,0021900187
12676,0021900192
12677,0021900192
12678,0021900189
12679,0021900189
12680,0021900195
12681,0021900195
12682,0021900190
12683,0021900190
12684,0021900197
12685,0021900197
12686,0021900193
12687,0021900193
12688,0021900196
12689,0021900196
12690,0021900194
12691,0021900194
12692,0021900191
12693,0021900191
12694,0021900201
12695,0021900201
12696,0021900200
12697,0021900200
12698,0021900198
12699,0021900198
12700,0021900199
12701,0021900199
12702,0021900202
12703,0021900202
12704,0021900209
12705,0021900209
12706,0021900205
12707,0021900205
12708,0021900212
12709,0021900212
12710,0021900206
12711,0021900206
12712,0021900204
12713,0021900204
12714,0021900208
12715,0021900208
12716,0021900210
12717,0021900210
12718,0021900211
12719,0021900211
12720,0021900203
12721,0021900203
12722,0021900207
12723,0021900207
12724,0021900214
12725,0021900214
12726,0021900213
12727,0021900213
12728,0021900218
12729,0021900218
12730,0021900219
12731,0021900219
12732,0021900217
12733,0021900217
12734,0021900224
12735,0021900224
12736,0021900215
12737,0021900215
12738,0021900223
12739,0021900223
12740,0021900221
12741,0021900221
12742,0021900222
12743,0021900222
12744,0021900216
12745,0021900216
12746,0021900220
12747,0021900220
12748,0021900230
12749,0021900230
12750,0021900229
12751,0021900229
12752,0021900231
12753,0021900231
12754,0021900233
12755,0021900233
12756,0021900234
12757,0021900234
12758,0021900227
12759,0021900227
12760,0021900228
12761,0021900228
12762,0021900225
12763,0021900225
12764,0021900226
12765,0021900226
12766,0021900232
12767,0021900232
12768,0021900236
12769,0021900236
12770,0021900239
12771,0021900239
12772,0021900235
12773,0021900235
12774,0021900238
12775,0021900238
12776,0021900237
12777,0021900237
12778,0021900250
12779,0021900250
12780,0021900249
12781,0021900249
12782,0021900247
12783,0021900247
12784,0021900244
12785,0021900244
12786,0021900240
12787,0021900240
12788,0021900245
12789,0021900245
12790,0021900241
12791,0021900241
12792,0021900248
12793,0021900248
12794,0021900242
12795,0021900242
12796,0021900243
12797,0021900243
12798,0021900246
12799,0021900246
12800,0021900251
12801,0021900251
12802,0021900252
12803,0021900252
12804,0021900257
12805,0021900257
12806,0021900266
12807,0021900266
12808,0021900262
12809,0021900262
12810,0021900263
12811,0021900263
12812,0021900253
12813,0021900253
12814,0021900259
12815,0021900259
12816,0021900255
12817,0021900255
12818,0021900265
12819,0021900265
12820,0021900261
12821,0021900261
12822,0021900256
12823,0021900256
12824,0021900254
12825,0021900254
12826,0021900258
12827,0021900258
12828,0021900260
12829,0021900260
12830,0021900264
12831,0021900264
12832,0021900276
12833,0021900276
12834,0021900279
12835,0021900279
12836,0021900271
12837,0021900271
12838,0021900277
12839,0021900277
12840,0021900267
12841,0021900267
12842,0021900269
12843,0021900269
12844,0021900270
12845,0021900270
12846,0021900273
12847,0021900273
12848,0021900268
12849,0021900268
12850,0021900278
12851,0021900278
12852,0021900272
12853,0021900272
12854,0021900274
12855,0021900274
12856,0021900275
12857,0021900275
12858,0021900281
12859,0021900281
12860,0021900282
12861,0021900282
12862,0021900283
12863,0021900283
12864,0021900280
12865,0021900280
12866,0021900287
12867,0021900287
12868,0021900285
12869,0021900285
12870,0021900284
12871,0021900284
12872,0021900292
12873,0021900292
12874,0021900290
12875,0021900290
12876,0021900288
12877,0021900288
12878,0021900286
12879,0021900286
12880,0021900291
12881,0021900291
12882,0021900289
12883,0021900289
12884,0021900294
12885,0021900294
12886,0021900297
12887,0021900297
12888,0021900295
12889,0021900295
12890,0021900298
12891,0021900298
12892,0021900293
12893,0021900293
12894,0021900296
12895,0021900296
12896,0021900303
12897,0021900303
12898,0021900305
12899,0021900305
12900,0021900299
12901,0021900299
12902,0021900304
12903,0021900304
12904,0021900300
12905,0021900300
12906,0021900301
12907,0021900301
12908,0021900302
12909,0021900302
12910,0021900311
12911,0021900311
12912,0021900310
12913,0021900310
12914,0021900308
12915,0021900308
12916,0021900307
12917,0021900307
12918,0021900315
12919,0021900315
12920,0021900314
12921,0021900314
12922,0021900309
12923,0021900309
12924,0021900313
12925,0021900313
12926,0021900306
12927,0021900306
12928,0021900312
12929,0021900312
12930,0021900317
12931,0021900317
12932,0021900318
12933,0021900318
12934,0021900316
12935,0021900316
12936,0021900319
12937,0021900319
12938,0021900328
12939,0021900328
12940,0021900325
12941,0021900325
12942,0021900323
12943,0021900323
12944,0021900321
12945,0021900321
12946,0021900324
12947,0021900324
12948,0021900322
12949,0021900322
12950,0021900329
12951,0021900329
12952,0021900327
12953,0021900327
12954,0021900320
12955,0021900320
12956,0021900326
12957,0021900326
12958,0021900332
12959,0021900332
12960,0021900331
12961,0021900331
12962,0021900333
12963,0021900333
12964,0021900334
12965,0021900334
12966,0021900330
12967,0021900330
12968,0021900338
12969,0021900338
12970,0021900342
12971,0021900342
12972,0021900335
12973,0021900335
12974,0021900337
12975,0021900337
12976,0021900341
12977,0021900341
12978,0021900340
12979,0021900340
12980,0021900336
12981,0021900336
12982,0021900339
12983,0021900339
12984,0021900351
12985,0021900351
12986,0021900345
12987,0021900345
12988,0021900349
12989,0021900349
12990,0021900344
12991,0021900344
12992,0021900346
12993,0021900346
12994,0021900347
12995,0021900347
12996,0021900343
12997,0021900343
12998,0021900350
12999,0021900350
13000,0021900348
13001,0021900348
13002,0021900353
13003,0021900353
13004,0021900354
13005,0021900354
13006,0021900355
13007,0021900355
13008,0021900352
13009,0021900352
13010,0021900366
13011,0021900366
13012,0021900361
13013,0021900361
13014,0021900363
13015,0021900363
13016,0021900360
13017,0021900360
13018,0021900358
13019,0021900358
13020,0021900356
13021,0021900356
13022,0021900364
13023,0021900364
13024,0021900357
13025,0021900357
13026,0021900365
13027,0021900365
13028,0021900362
13029,0021900362
13030,0021900359
13031,0021900359
13032,0021900368
13033,0021900368
13034,0021900367
13035,0021900367
13036,0021900369
13037,0021900369
13038,0021900370
13039,0021900370
13040,0021900372
13041,0021900372
13042,0021900375
13043,0021900375
13044,0021900371
13045,0021900371
13046,0021900374
13047,0021900374
13048,0021900379
13049,0021900379
13050,0021900373
13051,0021900373
13052,0021900378
13053,0021900378
13054,0021900377
13055,0021900377
13056,0021900376
13057,0021900376
13058,0021900382
13059,0021900382
13060,0021900380
13061,0021900380
13062,0021900386
13063,0021900386
13064,0021900385
13065,0021900385
13066,0021900384
13067,0021900384
13068,0021900387
13069,0021900387
13070,0021900381
13071,0021900381
13072,0021900383
13073,0021900383
13074,0021900393
13075,0021900393
13076,0021900391
13077,0021900391
13078,0021900389
13079,0021900389
13080,0021900390
13081,0021900390
13082,0021900392
13083,0021900392
13084,0021900388
13085,0021900388
13086,0021900400
13087,0021900400
13088,0021900396
13089,0021900396
13090,0021900394
13091,0021900394
13092,0021900398
13093,0021900398
13094,0021900395
13095,0021900395
13096,0021900397
13097,0021900397
13098,0021900399
13099,0021900399
13100,0021900403
13101,0021900403
13102,0021900406
13103,0021900406
13104,0021900405
13105,0021900405
13106,0021900402
13107,0021900402
13108,0021900401
13109,0021900401
13110,0021900404
13111,0021900404
13112,0021900410
13113,0021900410
13114,0021900407
13115,0021900407
13116,0021900408
13117,0021900408
13118,0021900415
13119,0021900415
13120,0021900413
13121,0021900413
13122,0021900414
13123,0021900414
13124,0021900411
13125,0021900411
13126,0021900409
13127,0021900409
13128,0021900412
13129,0021900412
13130,0021900418
13131,0021900418
13132,0021900419
13133,0021900419
13134,0021900417
13135,0021900417
13136,0021900416
13137,0021900416
13138,0021900425
13139,0021900425
13140,0021900429
13141,0021900429
13142,0021900422
13143,0021900422
13144,0021900420
13145,0021900420
13146,0021900424
13147,0021900424
13148,0021900428
13149,0021900428
13150,0021900421
13151,0021900421
13152,0021900427
13153,0021900427
13154,0021900423
13155,0021900423
13156,0021900426
13157,0021900426
13158,0021900433
13159,0021900433
13160,0021900436
13161,0021900436
13162,0021900434
13163,0021900434
13164,0021900437
13165,0021900437
13166,0021900431
13167,0021900431
13168,0021900432
13169,0021900432
13170,0021900438
13171,0021900438
13172,0021900430
13173,0021900430
13174,0021900435
13175,0021900435
13176,0021900443
13177,0021900443
13178,0021900440
13179,0021900440
13180,0021900441
13181,0021900441
13182,0021900439
13183,0021900439
13184,0021900442
13185,0021900442
13186,0021900454
13187,0021900454
13188,0021900447
13189,0021900447
13190,0021900451
13191,0021900451
13192,0021900448
13193,0021900448
13194,0021900444
13195,0021900444
13196,0021900449
13197,0021900449
13198,0021900445
13199,0021900445
13200,0021900452
13201,0021900452
13202,0021900446
13203,0021900446
13204,0021900453
13205,0021900453
13206,0021900450
13207,0021900450
13208,0021900456
13209,0021900456
13210,0021900457
13211,0021900457
13212,0021900458
13213,0021900458
13214,0021900459
13215,0021900459
13216,0021900455
13217,0021900455
13218,0021900461
13219,0021900461
13220,0021900460
13221,0021900460
13222,0021900465
13223,0021900465
13224,0021900464
13225,0021900464
13226,0021900463
13227,0021900463
13228,0021900462
13229,0021900462
13230,0021900471
13231,0021900471
13232,0021900466
13233,0021900466
13234,0021900468
13235,0021900468
13236,0021900470
13237,0021900470
13238,0021900469
13239,0021900469
13240,0021900467
13241,0021900467
13242,0021900482
13243,0021900482
13244,0021900481
13245,0021900481
13246,0021900477
13247,0021900477
13248,0021900473
13249,0021900473
13250,0021900485
13251,0021900485
13252,0021900478
13253,0021900478
13254,0021900475
13255,0021900475
13256,0021900484
13257,0021900484
13258,0021900480
13259,0021900480
13260,0021900483
13261,0021900483
13262,0021900479
13263,0021900479
13264,0021900472
13265,0021900472
13266,0021900476
13267,0021900476
13268,0021900474
13269,0021900474
13270,0021900490
13271,0021900490
13272,0021900489
13273,0021900489
13274,0021900486
13275,0021900486
13276,0021900487
13277,0021900487
13278,0021900488
13279,0021900488
13280,0021900493
13281,0021900493
13282,0021900491
13283,0021900491
13284,0021900496
13285,0021900496
13286,0021900495
13287,0021900495
13288,0021900494
13289,0021900494
13290,0021900492
13291,0021900492
13292,0021900502
13293,0021900502
13294,0021900501
13295,0021900501
13296,0021900498
13297,0021900498
13298,0021900499
13299,0021900499
13300,0021900497
13301,0021900497
13302,0021900500
13303,0021900500
13304,0021900503
13305,0021900503
13306,0021900507
13307,0021900507
13308,0021900505
13309,0021900505
13310,0021900506
13311,0021900506
13312,0021900504
13313,0021900504
13314,0021900514
13315,0021900514
13316,0021900511
13317,0021900511
13318,0021900516
13319,0021900516
13320,0021900508
13321,0021900508
13322,0021900510
13323,0021900510
13324,0021900509
13325,0021900509
13326,0021900513
13327,0021900513
13328,0021900515
13329,0021900515
13330,0021900512
13331,0021900512
13332,0021900522
13333,0021900522
13334,0021900521
13335,0021900521
13336,0021900517
13337,0021900517
13338,0021900518
13339,0021900518
13340,0021900520
13341,0021900520
13342,0021900519
13343,0021900519
13344,0021900532
13345,0021900532
13346,0021900529
13347,0021900529
13348,0021900524
13349,0021900524
13350,0021900523
13351,0021900523
13352,0021900525
13353,0021900525
13354,0021900527
13355,0021900527
13356,0021900531
13357,0021900531
13358,0021900526
13359,0021900526
13360,0021900530
13361,0021900530
13362,0021900533
13363,0021900533
13364,0021900528
13365,0021900528
13366,0021900538
13367,0021900538
13368,0021900537
13369,0021900537
13370,0021900534
13371,0021900534
13372,0021900536
13373,0021900536
13374,0021900535
13375,0021900535
13376,0021900541
13377,0021900541
13378,0021900546
13379,0021900546
13380,0021900540
13381,0021900540
13382,0021900543
13383,0021900543
13384,0021900545
13385,0021900545
13386,0021900547
13387,0021900547
13388,0021900539
13389,0021900539
13390,0021900542
13391,0021900542
13392,0021900544
13393,0021900544
13394,0021900553
13395,0021900553
13396,0021900552
13397,0021900552
13398,0021900550
13399,0021900550
13400,0021900548
13401,0021900548
13402,0021900549
13403,0021900549
13404,0021900551
13405,0021900551
13406,0021900562
13407,0021900562
13408,0021900554
13409,0021900554
13410,0021900557
13411,0021900557
13412,0021900561
13413,0021900561
13414,0021900556
13415,0021900556
13416,0021900558
13417,0021900558
13418,0021900559
13419,0021900559
13420,0021900555
13421,0021900555
13422,0021900560
13423,0021900560
13424,0021900564
13425,0021900564
13426,0021900563
13427,0021900563
13428,0021900565
13429,0021900565
13430,0021900566
13431,0021900566
13432,0021900570
13433,0021900570
13434,0021900569
13435,0021900569
13436,0021900573
13437,0021900573
13438,0021900568
13439,0021900568
13440,0021900576
13441,0021900576
13442,0021900574
13443,0021900574
13444,0021900572
13445,0021900572
13446,0021900575
13447,0021900575
13448,0021900567
13449,0021900567
13450,0021900571
13451,0021900571
13452,0021900578
13453,0021900578
13454,0021900577
13455,0021900577
13456,0021900579
13457,0021900579
13458,0021900583
13459,0021900583
13460,0021900581
13461,0021900581
13462,0021900582
13463,0021900582
13464,0021900580
13465,0021900580
13466,0021900584
13467,0021900584
13468,0021900590
13469,0021900590
13470,0021900586
13471,0021900586
13472,0021900589
13473,0021900589
13474,0021900587
13475,0021900587
13476,0021900585
13477,0021900585
13478,0021900588
13479,0021900588
13480,0021900597
13481,0021900597
13482,0021900593
13483,0021900593
13484,0021900591
13485,0021900591
13486,0021900595
13487,0021900595
13488,0021900592
13489,0021900592
13490,0021900596
13491,0021900596
13492,0021900594
13493,0021900594
13494,0021900602
13495,0021900602
13496,0021900599
13497,0021900599
13498,0021900603
13499,0021900603
13500,0021900601
13501,0021900601
13502,0021900598
13503,0021900598
13504,0021900600
13505,0021900600
13506,0021900605
13507,0021900605
13508,0021900613
13509,0021900613
13510,0021900607
13511,0021900607
13512,0021900604
13513,0021900604
13514,0021900611
13515,0021900611
13516,0021900606
13517,0021900606
13518,0021900612
13519,0021900612
13520,0021900610
13521,0021900610
13522,0021900608
13523,0021900608
13524,0021900609
13525,0021900609
13526,0021900617
13527,0021900617
13528,0021900614
13529,0021900614
13530,0021900618
13531,0021900618
13532,0021900615
13533,0021900615
13534,0021900616
13535,0021900616
13536,0021900620
13537,0021900620
13538,0021900624
13539,0021900624
13540,0021900619
13541,0021900619
13542,0021900625
13543,0021900625
13544,0021900621
13545,0021900621
13546,0021900623
13547,0021900623
13548,0021900622
13549,0021900622
13550,0021900634
13551,0021900634
13552,0021900631
13553,0021900631
13554,0021900630
13555,0021900630
13556,0021900627
13557,0021900627
13558,0021900628
13559,0021900628
13560,0021900633
13561,0021900633
13562,0021900636
13563,0021900636
13564,0021900629
13565,0021900629
13566,0021900632
13567,0021900632
13568,0021900635
13569,0021900635
13570,0021900626
13571,0021900626
13572,0021900637
13573,0021900637
13574,0021900638
13575,0021900638
13576,0021900650
13577,0021900650
13578,0021900641
13579,0021900641
13580,0021900648
13581,0021900648
13582,0021900645
13583,0021900645
13584,0021900643
13585,0021900643
13586,0021900644
13587,0021900644
13588,0021900652
13589,0021900652
13590,0021900647
13591,0021900647
13592,0021900651
13593,0021900651
13594,0021900640
13595,0021900640
13596,0021900649
13597,0021900649
13598,0021900642
13599,0021900642
13600,0021900639
13601,0021900639
13602,0021900646
13603,0021900646
13604,0021900653
13605,0021900653
13606,0021900665
13607,0021900665
13608,0021900661
13609,0021900661
13610,0021900659
13611,0021900659
13612,0021900664
13613,0021900664
13614,0021900657
13615,0021900657
13616,0021900655
13617,0021900655
13618,0021900662
13619,0021900662
13620,0021900658
13621,0021900658
13622,0021900654
13623,0021900654
13624,0021900656
13625,0021900656
13626,0021900660
13627,0021900660
13628,0021900663
13629,0021900663
13630,0021900667
13631,0021900667
13632,0021900666
13633,0021900666
13634,0021900668
13635,0021900668
13636,0021900679
13637,0021900679
13638,0021900678
13639,0021900678
13640,0021900674
13641,0021900674
13642,0021900672
13643,0021900672
13644,0021900671
13645,0021900671
13646,0021900673
13647,0021900673
13648,0021900670
13649,0021900670
13650,0021900669
13651,0021900669
13652,0021900675
13653,0021900675
13654,0021900677
13655,0021900677
13656,0021900676
13657,0021900676
13658,0021900684
13659,0021900684
13660,0021900682
13661,0021900682
13662,0021900681
13663,0021900681
13664,0021900680
13665,0021900680
13666,0021900683
13667,0021900683
13668,0021900686
13669,0021900686
13670,0021900688
13671,0021900688
13672,0021900689
13673,0021900689
13674,0021900692
13675,0021900692
13676,0021900687
13677,0021900687
13678,0021900685
13679,0021900685
13680,0021900690
13681,0021900690
13682,0021900691
13683,0021900691
13684,0021900695
13685,0021900695
13686,0021900694
13687,0021900694
13688,0021900693
13689,0021900693
13690,0021900698
13691,0021900698
13692,0021900696
13693,0021900696
13694,0021900697
13695,0021900697
13696,0021900702
13697,0021900702
13698,0021900700
13699,0021900700
13700,0021900701
13701,0021900701
13702,0021900705
13703,0021900705
13704,0021900706
13705,0021900706
13706,0021900699
13707,0021900699
13708,0021900703
13709,0021900703
13710,0021900704
13711,0021900704
13712,0021900711
13713,0021900711
13714,0021900710
13715,0021900710
13716,0021900709
13717,0021900709
13718,0021900712
13719,0021900712
13720,0021900708
13721,0021900708
13722,0021900713
13723,0021900713
13724,0021900717
13725,0021900717
13726,0021900719
13727,0021900719
13728,0021900714
13729,0021900714
13730,0021900716
13731,0021900716
13732,0021900718
13733,0021900718
13734,0021900715
13735,0021900715
13736,0021900726
13737,0021900726
13738,0021900725
13739,0021900725
13740,0021900721
13741,0021900721
13742,0021900722
13743,0021900722
13744,0021900720
13745,0021900720
13746,0021900724
13747,0021900724
13748,0021900723
13749,0021900723
13750,0021900734
13751,0021900734
13752,0021900732
13753,0021900732
13754,0021900727
13755,0021900727
13756,0021900729
13757,0021900729
13758,0021900730
13759,0021900730
13760,0021900735
13761,0021900735
13762,0021900728
13763,0021900728
13764,0021900733
13765,0021900733
13766,0021900736
13767,0021900736
13768,0021900731
13769,0021900731
13770,0021900738
13771,0021900738
13772,0021900737
13773,0021900737
13774,0021900739
13775,0021900739
13776,0021900740
13777,0021900740
13778,0021900746
13779,0021900746
13780,0021900750
13781,0021900750
13782,0021900742
13783,0021900742
13784,0021900747
13785,0021900747
13786,0021900743
13787,0021900743
13788,0021900745
13789,0021900745
13790,0021900749
13791,0021900749
13792,0021900744
13793,0021900744
13794,0021900741
13795,0021900741
13796,0021900748
13797,0021900748
13798,0021900754
13799,0021900754
13800,0021900752
13801,0021900752
13802,0021900753
13803,0021900753
13804,0021900751
13805,0021900751
13806,0021900757
13807,0021900757
13808,0021900756
13809,0021900756
13810,0021900763
13811,0021900763
13812,0021900755
13813,0021900755
13814,0021900762
13815,0021900762
13816,0021900761
13817,0021900761
13818,0021900759
13819,0021900759
13820,0021900758
13821,0021900758
13822,0021900760
13823,0021900760
13824,0021900768
13825,0021900768
13826,0021900765
13827,0021900765
13828,0021900764
13829,0021900764
13830,0021900767
13831,0021900767
13832,0021900766
13833,0021900766
13834,0021900769
13835,0021900769
13836,0021900774
13837,0021900774
13838,0021900771
13839,0021900771
13840,0021900776
13841,0021900776
13842,0021900772
13843,0021900772
13844,0021900775
13845,0021900775
13846,0021900770
13847,0021900770
13848,0021900773
13849,0021900773
13850,0021900783
13851,0021900783
13852,0021900784
13853,0021900784
13854,0021900777
13855,0021900777
13856,0021900779
13857,0021900779
13858,0021900780
13859,0021900780
13860,0021900785
13861,0021900785
13862,0021900778
13863,0021900778
13864,0021900782
13865,0021900782
13866,0021900781
13867,0021900781
13868,0021900788
13869,0021900788
13870,0021900790
13871,0021900790
13872,0021900791
13873,0021900791
13874,0021900792
13875,0021900792
13876,0021900787
13877,0021900787
13878,0021900789
13879,0021900789
13880,0021900786
13881,0021900786
13882,0021900800
13883,0021900800
13884,0021900801
13885,0021900801
13886,0021900795
13887,0021900795
13888,0021900793
13889,0021900793
13890,0021900797
13891,0021900797
13892,0021900794
13893,0021900794
13894,0021900798
13895,0021900798
13896,0021900799
13897,0021900799
13898,0021900796
13899,0021900796
13900,0021900802
13901,0021900802
13902,0021900806
13903,0021900806
13904,0021900803
13905,0021900803
13906,0021900805
13907,0021900805
13908,0021900804
13909,0021900804
13910,0021900811
13911,0021900811
13912,0021900815
13913,0021900815
13914,0021900809
13915,0021900809
13916,0021900808
13917,0021900808
13918,0021900807
13919,0021900807
13920,0021900816
13921,0021900816
13922,0021900810
13923,0021900810
13924,0021900814
13925,0021900814
13926,0021900817
13927,0021900817
13928,0021900813
13929,0021900813
13930,0021900812
13931,0021900812
13932,0021900818
13933,0021900818
13934,0021900819
13935,0021900819
13936,0021900822
13937,0021900822
13938,0021900825
13939,0021900825
13940,0021900823
13941,0021900823
13942,0021900820
13943,0021900820
13944,0021900821
13945,0021900821
13946,0021900824
13947,0021900824
13948,0021900833
13949,0021900833
13950,0021900828
13951,0021900828
13952,0021900826
13953,0021900826
13954,0021900834
13955,0021900834
13956,0021900832
13957,0021900832
13958,0021900830
13959,0021900830
13960,0021900827
13961,0021900827
13962,0021900829
13963,0021900829
13964,0021900831
13965,0021900831
13966,0021900839
13967,0021900839
13968,0021900835
13969,0021900835
13970,0021900838
13971,0021900838
13972,0021900840
13973,0021900840
13974,0021900841
13975,0021900841
13976,0021900837
13977,0021900837
13978,0021900836
13979,0021900836
13980,0021900847
13981,0021900847
13982,0021900842
13983,0021900842
13984,0021900845
13985,0021900845
13986,0021900848
13987,0021900848
13988,0021900844
13989,0021900844
13990,0021900843
13991,0021900843
13992,0021900846
13993,0021900846
13994,0021900850
13995,0021900850
13996,0021900852
13997,0021900852
13998,0021900856
13999,0021900856
14000,0021900853
14001,0021900853
14002,0021900849
14003,0021900849
14004,0021900855
14005,0021900855
14006,0021900854
14007,0021900854
14008,0021900851
14009,0021900851
14010,0021900863
14011,0021900863
14012,0021900861
14013,0021900861
14014,0021900859
14015,0021900859
14016,0021900862
14017,0021900862
14018,0021900857
14019,0021900857
14020,0021900860
14021,0021900860
14022,0021900858
14023,0021900858
14024,0021900869
14025,0021900869
14026,0021900871
14027,0021900871
14028,0021900870
14029,0021900870
14030,0021900865
14031,0021900865
14032,0021900868
14033,0021900868
14034,0021900872
14035,0021900872
14036,0021900867
14037,0021900867
14038,0021900866
14039,0021900866
14040,0021900864
14041,0021900864
14042,0021900873
14043,0021900873
14044,0021900876
14045,0021900876
14046,0021900874
