,id,season,salary,PLAYER_AGE_y,RAPM,POSITION_Center,POSITION_Center-Forward,POSITION_Forward,POSITION_Forward-Center,POSITION_Forward-Guard,POSITION_Guard,POSITION_Guard-Forward,HEIGHT_METER,WEIGHT_KG,DRAFT_NUMBER,DRAFT_YEAR,GP,GS,PTS,AST,STL,BLK,TOV,PF,OREB,DREB,MIN,FG_PCT,FGA,FG3_PCT,FG3A,FT_PCT,FTA,ROOKIE,ROOKIE_AGE,FROM_US,coef_perc_rank,Undrafted,Undrafted_Rookie,log_rapm,RAPM_2,log_rapm_2,log_salary,PLAYER_AGE,PLAYER_AGE_2,BMI,log_BMI,next_season_salary,season_merge,log_next_season_salary,DISPLAY_FIRST_LAST
172,203210.0,2016/17,980431.0,27.0,0.11,0,0,0,1,0,0,0,2.03,102.97,61.0,Undrafted,6,2,7.3,0.3,0.0,0.0,0.7,3.5,0.5,2.8,19.6,0.472,6.0,0.4379999999999999,2.7,1.0,0.5,0.0,,1,6.47,1.0,0.0,0.10436001532424277,0.0121,0.012027380212718455,13.795748569842312,27.0,729.0,24.987260064549012,3.257606420416123,8533333.0,2016/17,15.959490698906679,JaMychal Green
173,201580.0,2016/17,1403611.0,29.0,2.63,0,1,0,0,0,0,0,2.13,122.47,18.0,2008,77,10,6.1,0.2,0.2,0.9,0.5,1.4,1.3,1.9,9.6,0.652,4.1,0.0,0.0,0.505,1.4,0.0,,1,75.77000000000001,0.0,0.0,1.2892326482767593,6.916899999999999,2.0689997150624104,14.154559472098937,29.0,841.0,26.99420309021579,3.331997456248726,2116955.0,2016/17,14.565489765772526,JaVale McGee
174,203953.0,2016/17,5374320.0,22.0,-0.63,0,0,1,0,0,0,0,2.01,111.13,2.0,2014,51,50,20.1,2.8,1.0,0.4,1.8,2.2,1.5,4.6,33.9,0.49,16.0,0.365,3.5,0.743,4.3,0.0,,1,58.830000000000005,0.0,0.0,-0.9942522733438669,0.39690000000000003,0.3342554957513682,15.497142798416856,22.0,484.0,27.506744882552418,3.350140721820141,6782392.0,2016/17,15.729840547496938,Jabari Parker
175,203109.0,2016/17,6286408.0,26.0,2.82,0,0,1,0,0,0,0,1.98,106.59,34.0,2012,72,72,13.9,2.2,1.0,0.3,1.1,2.2,0.7,5.1,32.4,0.4629999999999999,10.0,0.3979999999999999,5.5,0.8109999999999999,3.0,0.0,,1,87.25,0.0,0.0,1.3402504226184837,7.952399999999999,2.191921652763837,15.653900559447308,26.0,676.0,27.18855218855219,3.338915944763191,6796117.0,2016/17,15.731862124778019,Jae Crowder
176,1626143.0,2016/17,4788840.0,21.0,-2.93,0,1,0,0,0,0,0,2.08,122.47,3.0,2015,50,33,11.8,1.2,0.4,1.0,1.8,2.4,1.6,3.2,22.7,0.514,9.4,0.0,0.0,0.6709999999999999,3.2,0.0,,1,11.29,0.0,0.0,,8.584900000000001,2.2601889434750047,15.381798977687756,21.0,441.0,28.307599852071004,3.377846863006443,4995120.0,2016/17,15.423972193995613,Jahlil Okafor
177,1627774.0,2016/17,600.0,23.0,0.03,0,0,1,0,0,0,0,2.03,94.8,47.0,2016,35,1,2.2,0.3,0.3,0.1,0.3,0.6,0.2,0.5,7.1,0.292,2.5,0.255,1.5,0.765,0.5,1.0,23.0,1,40.44,0.0,0.0,0.0295588022415444,0.0009,0.000899595242836093,6.398594934535208,23.0,529.0,23.004683442937228,3.178248954765656,1312611.0,2016/17,14.087529603140567,Jake Layman
178,1627751.0,2016/17,2703960.0,21.0,-0.17,1,0,0,0,0,0,0,2.16,111.13,9.0,2016,54,4,3.1,0.2,0.3,0.4,0.5,2.1,1.4,1.6,11.6,0.583,2.1,0.0,0.0,0.544,1.1,1.0,21.0,0,55.74,0.0,0.0,-0.18632957819149346,0.028900000000000006,0.028490270399627503,14.810228292964055,21.0,441.0,23.81901577503429,3.2116101244790918,2825640.0,2016/17,14.854245799479031,Jakob Poeltl
179,2037.0,2016/17,13253012.0,,-0.57,0,0,0,0,0,1,0,1.96,90.72,8.0,2000,82,1,12.3,2.6,0.7,0.2,1.6,1.4,0.2,1.4,26.3,0.413,10.6,0.36,3.9,0.857,2.5,,,1,4.55,0.0,,-0.8439700702945289,0.32489999999999997,0.28133698489194037,16.399735480772318,,,23.61516034985423,3.20336252750356,15270762.0,2016/17,16.541450643202552,Jamal Crawford
180,1627750.0,2016/17,3210840.0,20.0,0.71,0,0,0,0,0,1,0,1.9,97.52,7.0,2016,82,9,9.9,2.1,0.6,0.3,1.4,1.5,0.5,2.1,21.5,0.4039999999999999,8.9,0.3339999999999999,4.2,0.883,1.5,1.0,20.0,0,87.8,0.0,0.0,0.5364933705145685,0.5041,0.40819471267903057,14.982043454561294,20.0,400.0,27.013850415512465,3.3326990455692895,3355320.0,2016/17,15.026058001903461,Jamal Murray
181,2749.0,2016/17,4540525.0,,0.95,0,0,0,0,0,1,0,1.83,86.18,20.0,2004,75,40,9.2,5.1,0.7,0.1,1.7,2.6,0.4,2.2,27.3,0.444,8.1,0.3879999999999999,3.6,0.7140000000000001,0.8,,,1,32.06,0.0,,0.6678293725756554,0.9025,0.6431688107537038,15.328553422337228,,,25.733823046373434,3.285929544479475,6998920.0,2016/17,15.761266552281214,Jameer Nelson
182,201935.0,2016/17,26540100.0,27.0,1.69,0,0,0,0,0,1,0,1.96,99.79,3.0,2009,81,81,29.1,11.2,1.5,0.5,5.7,2.7,1.2,7.0,36.4,0.44,18.9,0.347,9.3,0.847,10.9,0.0,,1,40.26,0.0,0.0,0.9895411936137477,2.8560999999999996,1.3496563100219874,17.094167392437583,27.0,729.0,25.976155768429823,3.2949533561366193,28299399.0,2016/17,17.158351160975286,James Harden
183,201949.0,2016/17,4000000.0,30.0,1.54,0,0,1,0,0,0,0,2.01,108.86,16.0,2009,76,5,12.8,3.6,1.0,1.1,2.3,2.6,0.9,4.1,27.4,0.479,10.1,0.34,3.4,0.7070000000000001,2.8,0.0,,1,69.95,0.0,0.0,0.9321640810304452,2.3716,1.21538740914119,15.201805169084134,30.0,900.0,26.94487760203956,3.330233912752848,13734000.0,2016/17,16.435385140974756,James Johnson
184,2592.0,2016/17,1551659.0,,-1.38,0,0,0,0,0,0,1,2.03,98.88,49.0,2003,48,2,2.8,0.3,0.1,0.2,0.2,0.8,0.1,0.7,7.9,0.478,1.9,0.47,1.4,0.65,0.4,,,1,42.99,0.0,,,1.9043999999999996,1.0662268285239545,14.25483588356054,,,23.99475842655731,3.2186661399481467,,,,James Jones
185,203949.0,2016/17,980431.0,,-1.01,0,0,1,0,0,0,0,2.06,104.33,61.0,Undrafted,52,2,2.8,0.3,0.3,0.6,0.4,0.9,0.7,1.1,8.8,0.53,2.3,0.25,0.2,0.5,0.8,,,1,90.16,1.0,,,1.0201,0.7031470151382788,13.795748569842312,,,24.58525779998115,3.242016318422087,77250.0,2016/17,11.254815139660025,James Michael McAdoo
186,203923.0,2016/17,1825200.0,,-0.53,0,0,0,0,0,0,1,1.98,97.52,17.0,2014,29,0,2.3,0.1,0.3,0.1,0.1,0.5,0.2,0.7,7.6,0.431,2.0,0.3429999999999999,1.2,0.667,0.3,,,1,19.13,0.0,,-0.7550225842780328,0.28090000000000004,0.2475629558549534,14.417200675920398,,,24.875012753800632,3.2532777444859193,77250.0,2016/17,11.254815139660025,James Young
187,201162.0,2016/17,10470000.0,31.0,0.07,0,0,1,0,0,0,0,1.98,107.5,22.0,2007,64,7,6.8,1.9,0.7,0.3,1.1,2.4,0.5,3.0,21.3,0.4539999999999999,5.4,0.379,3.2,0.662,1.0,0.0,,1,53.55,0.0,0.0,0.06765864847381481,0.004900000000000001,0.004888034072775963,16.1640246783577,31.0,961.0,27.4206713600653,3.3471167451930826,10000000.0,2016/17,16.118095750958314,Jared Dudley
188,203096.0,2016/17,5628000.0,,-0.64,0,1,0,0,0,0,0,2.06,117.93,21.0,2012,11,1,3.4,0.3,0.4,0.1,0.4,1.5,0.9,1.5,10.7,0.319,4.3,0.1669999999999999,1.6,0.5,0.7,,,1,41.17,0.0,,-1.0216512475319814,0.4096,0.34330597619977804,15.543264874899414,,,27.790083891035916,3.3600310185147997,,,,Jared Sullinger
189,204067.0,2016/17,277898.0,,-0.2,0,0,0,0,0,0,1,2.01,98.88,61.0,Undrafted,5,0,4.8,0.0,0.2,0.0,0.2,0.2,0.2,1.2,12.5,0.316,3.8,0.25,3.2,0.889,1.8,,,1,48.09,1.0,,-0.22314355131420976,0.04000000000000001,0.0392207131532813,12.535013017307424,,,24.474641716789193,3.237683514899552,166256.0,2016/17,12.021290062894856,Jarell Eddie
190,1626185.0,2016/17,1286160.0,,-0.66,0,0,1,0,0,0,0,2.08,108.41,25.0,2015,42,3,3.9,0.2,0.4,0.2,0.7,2.2,1.0,2.9,13.3,0.384,3.6,0.36,0.6,0.8,1.2,,,1,91.8,0.0,,-1.07880966137193,0.43560000000000004,0.3615828802913152,14.067172370344782,,,25.057784763313606,3.2603165628384834,1471382.0,2016/17,14.201713332791156,Jarell Martin
191,203950.0,2016/17,150.0,,-0.04,0,0,0,1,0,0,0,2.06,115.67,35.0,2014,2,0,1.5,1.0,0.5,0.0,0.0,1.5,0.5,0.5,3.3,1.0,0.5,0.0,0.0,0.5,1.0,,,1,49.0,0.0,,-0.04082199452025513,0.0016,0.0015987213636970278,5.017279836814924,,,27.257517202375343,3.3413595178545834,,,,Jarnell Stokes
192,101127.0,2016/17,1571705.0,,-0.23,0,0,0,0,0,1,0,1.9,90.72,22.0,2005,2,0,3.0,2.5,1.0,0.0,1.5,2.0,0.0,0.0,16.5,0.667,1.5,0.0,0.5,1.0,1.0,,,1,47.18,0.0,,-0.2613647641344075,0.0529,0.0515482618805766,14.267672211579562,,,25.130193905817176,3.2630915003169725,2328652.0,2016/17,14.660800546782964,Jarrett Jack
193,1627784.0,2016/17,12992.0,,-0.89,0,0,1,0,0,0,0,2.06,99.79,61.0,Undrafted,9,0,4.4,1.0,0.2,0.4,0.3,0.9,0.9,1.6,12.8,0.421,4.2,0.3329999999999999,1.0,0.7140000000000001,0.8,,,1,59.93000000000001,1.0,,-2.207274913189721,0.7921,0.5833881165672059,9.472166029882736,,,23.51541144311434,3.199301958283359,,,,Jarrod Uthoff
194,201160.0,2016/17,5000000.0,,0.07,0,0,0,1,0,0,0,2.13,108.86,20.0,2007,74,3,5.7,0.5,0.3,0.7,0.8,2.3,0.9,2.6,14.4,0.529,4.4,0.474,1.1,0.6859999999999999,0.7,,,1,66.85,0.0,,0.06765864847381481,0.004900000000000001,0.004888034072775963,15.424948670398354,,,23.994357380590273,3.218650094616655,5225000.0,2016/17,15.468965547202691,Jason Smith
195,1891.0,2016/17,1551659.0,,0.92,0,0,0,0,0,1,0,1.88,83.91,10.0,1999,74,0,4.1,1.3,0.6,0.3,0.5,1.3,0.2,1.2,18.4,0.432,3.3,0.427,2.3,0.828,0.4,,,1,18.76,0.0,,0.6523251860396903,0.8464,0.6132377973316434,14.25483588356054,,,23.74094612947035,3.208459609138127,2328652.0,2016/17,14.660800546782964,Jason Terry
196,1627759.0,2016/17,4743000.0,20.0,-1.19,0,0,0,0,0,0,1,1.98,101.15,3.0,2016,78,20,6.6,0.8,0.4,0.2,0.9,1.8,0.6,2.2,17.2,0.455,5.4,0.3429999999999999,1.7,0.685,1.6,1.0,20.0,1,28.050000000000004,0.0,0.0,,1.4161,0.8821546699444728,15.372180615696719,20.0,400.0,25.80093867972656,3.2884369122663686,4956480.0,2016/17,15.416206571097595,Jaylen Brown
197,201145.0,2016/17,15000000.0,30.0,-1.74,0,0,1,0,0,0,0,2.03,106.59,5.0,2007,69,11,9.2,1.2,0.5,0.2,1.1,1.5,0.6,2.5,22.2,0.3939999999999999,8.1,0.275,2.8,0.863,2.4,0.0,,1,1.64,0.0,0.0,,3.0276,1.3931706650593227,16.52356082573315,30.0,900.0,25.865708947074676,3.2908507130778832,2116955.0,2016/17,14.565489765772526,Jeff Green
198,201952.0,2016/17,8000000.0,29.0,0.31,0,0,0,0,0,1,0,1.9,88.45,19.0,2009,82,82,15.3,7.8,1.2,0.4,2.6,2.0,0.4,3.6,32.4,0.442,11.1,0.357,3.1,0.867,5.1,0.0,,1,79.96,0.0,0.0,0.27002713721306015,0.0961,0.09175842523954066,15.894952224644102,29.0,841.0,24.50138504155125,3.238732766044306,19000000.0,2016/17,16.759949589762293,Jeff Teague
199,203481.0,2016/17,1015696.0,,-0.08,1,0,0,0,0,0,0,2.13,104.33,39.0,2013,51,1,2.9,0.1,0.3,0.6,0.3,1.0,1.0,1.4,8.5,0.534,2.0,0.0,0.0,0.75,0.9,,,1,79.23,0.0,,-0.08338160893905106,0.0064,0.006379606964039027,13.83108563429519,,,22.995878242853053,3.1778820757178408,593780.0,2016/17,13.294265843494381,Jeff Withey
200,203924.0,2016/17,980431.0,23.0,-1.6,0,0,1,0,0,0,0,2.03,95.25,39.0,2014,78,4,5.4,0.6,0.4,1.0,0.5,1.8,0.5,2.1,19.1,0.469,4.0,0.377,1.5,0.619,1.8,0.0,,1,38.16,0.0,0.0,,2.5600000000000005,1.2697605448639393,13.795748569842312,23.0,529.0,23.113882889660033,3.18278772815434,1524305.0,2016/17,14.23704978247521,Jerami Grant
201,203087.0,2016/17,7000000.0,25.0,-0.41,0,0,0,0,0,0,1,1.96,81.65,12.0,2012,62,5,9.7,1.2,0.4,0.4,0.6,1.6,0.5,3.8,18.4,0.46,7.9,0.281,2.4,0.853,2.1,0.0,,1,77.23,0.0,0.0,-0.5276327420823719,0.16809999999999997,0.15537849717951338,15.76142084987672,25.0,625.0,21.254164931278638,3.1025291790174117,7000000.0,2016/17,15.76142084987672,Jeremy Lamb
202,202391.0,2016/17,11483254.0,,-0.29,0,0,0,0,0,1,0,1.9,90.72,61.0,Undrafted,36,33,14.5,5.1,1.2,0.4,2.4,2.2,0.3,3.4,24.5,0.4379999999999999,11.1,0.372,4.3,0.816,3.9,,,1,39.71,1.0,,-0.3424903089467759,0.0841,0.080750149685109,16.256400445252158,,,25.130193905817176,3.2630915003169725,12000000.0,2016/17,16.300417291085605,Jeremy Lin
203,1626170.0,2016/17,1643040.0,,0.67,0,0,0,0,0,1,0,1.93,89.81,19.0,2015,63,28,5.9,1.9,0.7,0.1,0.7,1.5,0.3,1.5,16.3,0.425,4.8,0.366,2.1,0.89,1.2,,,1,20.22,0.0,,0.5128236264286637,0.4489000000000001,0.3708046478445396,14.312059351059846,,,24.11071438159414,3.2232946228481962,1713840.0,2016/17,14.354247608375971,Jerian Grant
204,201573.0,2016/17,9424084.0,,-0.24,0,0,0,0,0,1,0,1.9,90.72,11.0,2008,3,1,11.0,4.3,0.0,0.0,3.0,1.3,1.0,3.0,23.8,0.344,10.7,0.4,1.7,0.9,3.3,,,1,37.34,0.0,,-0.2744368457017603,0.0576,0.05600219011528479,16.058779204357446,,,25.130193905817176,3.2630915003169725,9000000.0,2016/17,16.012735246411598,Jerryd Bayless
205,202710.0,2016/17,17552209.0,27.0,2.81,0,0,1,0,0,0,0,2.01,104.33,30.0,2011,76,75,23.9,5.5,1.9,0.4,2.1,1.5,1.7,4.5,37.0,0.455,16.5,0.367,3.3,0.865,8.9,0.0,,1,94.17,0.0,0.0,1.3376291891386096,7.896100000000001,2.1856129784522413,16.680690425874072,27.0,729.0,25.82361822727161,3.2892827765571124,18696918.0,2016/17,16.74386930889221,Jimmy Butler
206,201149.0,2016/17,17000000.0,,-0.96,0,0,0,1,0,0,0,2.11,105.23,9.0,2007,46,46,5.0,2.2,0.7,0.8,1.3,2.8,3.5,5.2,22.1,0.49,4.4,0.0,0.0,0.436,1.7,,,1,56.65,0.0,,-3.2188758248681997,0.9216,0.653158172343582,16.648723960844016,,,23.636036926394286,3.20421028670313,17765000.0,2016/17,16.692740843727723,Joakim Noah
207,201975.0,2016/17,6540000.0,,-0.43,0,0,0,0,0,1,0,1.93,95.25,41.0,2009,36,10,9.1,1.3,0.9,0.1,1.0,1.1,0.1,2.0,20.5,0.402,7.1,0.409,3.8,0.878,2.1,,,1,22.770000000000003,0.0,,-0.5621189181535412,0.18489999999999998,0.1696583828405572,15.693447876338569,,,25.571156272651617,3.2798262768019453,3290000.0,2016/17,15.006398426692876,Jodie Meeks
208,203925.0,2016/17,980431.0,25.0,-1.81,0,0,0,0,0,0,1,1.98,99.79,33.0,2014,52,11,8.2,1.0,0.6,0.2,1.1,2.3,0.3,2.5,21.9,0.425,7.0,0.385,4.3,0.7140000000000001,0.9,0.0,,1,82.69999999999999,0.0,0.0,,3.2761,1.4530413792317185,13.795748569842312,25.0,625.0,25.454035302520154,3.275408710090005,1524305.0,2016/17,14.23704978247521,Joe Harris
209,204060.0,2016/17,2100000.0,29.0,1.14,0,0,0,0,1,0,0,2.03,99.79,61.0,Undrafted,82,26,7.1,2.7,1.2,0.1,1.3,2.0,0.3,2.9,24.1,0.452,5.5,0.441,3.4,0.735,0.8,0.0,,0,99.82,1.0,0.0,0.76080582903376,1.2995999999999999,0.8327351947669988,14.557448378884015,29.0,841.0,24.21558397437454,3.2274622150612,13636364.0,2016/17,16.428250679262153,Joe Ingles
210,2207.0,2016/17,11000000.0,,0.47,0,0,0,0,0,0,1,2.01,108.86,10.0,2001,78,14,9.2,1.8,0.5,0.2,0.9,1.2,0.4,2.7,23.6,0.436,8.0,0.411,3.3,0.818,1.0,,,1,91.99,0.0,,0.3852624007906449,0.22089999999999999,0.1995882916926727,16.213405921671733,,,26.94487760203956,3.330233912752848,10254904.0,2016/17,16.14326668567194,Joe Johnson
211,201202.0,2016/17,66381.0,,-0.41,1,0,0,0,0,0,0,2.06,111.13,61.0,Undrafted,19,0,1.3,0.2,0.1,0.3,0.2,0.6,0.4,1.2,6.4,0.625,0.8,0.0,0.0,0.625,0.4,,,0,65.03,1.0,,-0.5276327420823719,0.16809999999999997,0.15537849717951338,11.103181214377175,,,26.18767084550853,3.3027635928018864,,,,Joel Anthony
212,1627762.0,2016/17,600.0,,0.2,0,0,0,1,0,0,0,2.06,106.59,52.0,2016,12,0,1.8,0.2,0.1,0.2,0.2,0.1,0.3,1.1,4.4,0.563,1.3,0.25,0.3,0.5,0.5,,,0,63.74999999999999,0.0,,0.18232155679395465,0.04000000000000001,0.0392207131532813,6.398594934535208,,,25.11782448864172,3.2626180118369628,708200.0,2016/17,13.470483230689444,Joel Bolomboy
213,203954.0,2016/17,4826160.0,23.0,1.4,0,1,0,0,0,0,0,2.13,127.01,3.0,2014,31,31,20.2,2.1,0.9,2.5,3.8,3.6,2.0,5.9,25.4,0.466,13.8,0.367,3.2,0.7829999999999999,7.9,1.0,23.0,0,18.03,0.0,0.0,0.8754687373538999,1.9599999999999997,1.085189268335969,15.389561885572109,23.0,529.0,27.99488637615994,3.3671194825816304,6100266.0,2016/17,15.623843098677442,Joel Embiid
214,203530.0,2016/17,1709719.0,,-1.07,1,0,0,0,0,0,0,2.11,117.93,55.0,2013,20,1,4.5,1.0,0.4,0.0,0.8,0.6,1.1,2.4,12.1,0.402,4.6,0.3,1.0,0.6,0.8,,,0,26.32,0.0,,,1.1449,0.7630929312466121,14.351840172381486,,,26.488623346286026,3.313772222577831,1524305.0,2016/17,14.23704978247521,Joffrey Lauvergne
215,203089.0,2016/17,12267606.0,,-0.11,0,0,0,1,0,0,0,2.06,99.34,14.0,2012,58,39,6.8,1.0,0.5,1.3,0.9,2.6,1.6,3.5,19.4,0.515,5.3,0.0,0.0,0.6920000000000001,1.8,,,1,61.92999999999999,0.0,,-0.11653381625595154,0.0121,0.012027380212718455,16.3224727691417,,,23.40936940333679,3.194967050533151,11422536.0,2016/17,16.251098891635152,John Henson
216,203098.0,2016/17,1050961.0,,0.13,0,0,0,0,0,1,0,1.93,97.52,23.0,2012,4,0,1.8,0.3,0.0,0.0,0.0,0.0,0.0,0.3,3.2,0.4,1.3,0.5,0.5,1.0,0.5,,,1,57.19,0.0,,0.12221763272424921,0.016900000000000002,0.016758783814954707,13.865216493163578,,,26.180568605868615,3.30250232851406,,,,John Jenkins
217,202322.0,2016/17,15756438.0,26.0,1.53,0,0,0,0,0,1,0,1.9,95.25,1.0,2010,78,78,23.1,10.7,2.0,0.6,4.1,1.9,0.8,3.4,36.4,0.451,18.4,0.327,3.5,0.8009999999999999,6.8,0.0,,1,98.91,0.0,0.0,0.9282193027394289,2.3409,1.2062402317683376,16.57275966508641,26.0,676.0,26.385041551246537,3.3099969355340235,18063850.0,2016/17,16.709423316887605,John Wall
218,202720.0,2016/17,10991957.0,,-0.04,0,0,1,0,0,0,0,2.08,103.42,40.0,2011,75,34,10.2,1.5,0.4,0.3,0.9,1.9,1.4,4.0,25.9,0.48,8.6,0.293,2.2,0.867,1.5,,,1,87.07000000000001,0.0,,-0.04082199452025513,0.0016,0.0015987213636970278,16.21267447247627,,,23.904400887573964,3.2150445303264013,10497319.0,2016/17,16.166630544453728,Jon Leuer
219,201973.0,2016/17,5000000.0,,0.46,0,0,1,0,0,0,0,2.08,104.78,39.0,2009,78,6,3.8,0.9,0.3,0.2,0.5,1.6,0.8,2.7,15.8,0.435,3.4,0.346,1.7,0.703,0.5,,,0,19.31,0.0,,0.3784364357202451,0.2116,0.1919418001709452,15.424948670398354,,,24.218749999999996,3.227587765470222,4000000.0,2016/17,15.201805169084134,Jonas Jerebko
220,202685.0,2016/17,14382023.0,25.0,0.21,1,0,0,0,0,0,0,2.11,120.2,5.0,2011,80,80,12.0,0.7,0.5,0.8,1.3,2.7,2.8,6.7,25.8,0.557,8.8,0.5,0.0,0.8109999999999999,2.7,0.0,,0,97.63,0.0,0.0,0.1906203596086497,0.04409999999999999,0.0431552703139276,16.48148965139579,25.0,625.0,26.998495092203683,3.3321507620237867,15460675.0,2016/17,16.553810325911464,Jonas Valanciunas
221,1626780.0,2016/17,671346.0,,-1.24,0,0,0,0,0,1,0,1.88,83.91,61.0,Undrafted,17,0,6.2,1.5,0.5,0.0,1.2,1.2,0.1,1.2,13.6,0.368,5.6,0.3329999999999999,2.6,0.7240000000000001,1.7,,,1,42.44,1.0,,,1.5376,0.9312187524583918,13.41704142088284,,,23.74094612947035,3.208459609138127,74158.0,2016/17,11.213966715790677,Jonathan Gibson
222,203613.0,2016/17,874636.0,,1.35,0,0,1,0,0,0,0,1.98,88.45,0.0,2012,78,8,6.2,1.6,0.6,0.3,1.0,1.9,0.3,1.8,17.9,0.42,5.4,0.294,1.3,0.75,1.7,,,1,79.78,0.0,,0.8544153281560676,1.8225000000000002,1.03762301704168,13.681564222119862,,,22.561473319049078,3.159612891592561,6300000.0,2016/17,15.656060350091908,Jonathon Simmons
223,203903.0,2016/17,12500000.0,25.0,-2.15,0,0,0,0,0,1,0,1.93,88.0,46.0,2014,82,19,14.7,2.6,1.1,0.1,2.0,1.8,0.6,2.4,29.2,0.445,13.1,0.3289999999999999,4.3,0.7979999999999999,2.0,0.0,,1,0.91,0.0,0.0,,4.6225,1.7267764048513337,16.341239282272525,25.0,625.0,23.624795296518027,3.2037538741918454,11562500.0,2016/17,16.2632777472893,Jordan Clarkson
224,202348.0,2016/17,23492.0,,0.11,0,0,0,0,0,1,0,1.96,88.45,27.0,2010,19,0,14.1,3.0,0.6,0.1,1.3,1.6,0.2,1.6,23.3,0.482,11.5,0.389,5.0,0.769,1.4,,,1,74.13,0.0,,0.10436001532424277,0.0121,0.012027380212718455,10.064457783419048,,,23.024260724698046,3.1790641832985482,1709538.0,2016/17,14.351734301489477,Jordan Crawford
225,200770.0,2016/17,82976.0,,-0.07,0,0,0,0,0,1,0,1.88,81.65,26.0,2006,2,0,6.0,4.5,1.0,0.0,1.5,0.5,0.5,1.0,17.7,0.3329999999999999,6.0,0.444,4.5,0.0,0.0,,,1,46.45,0.0,,-0.07257069283483544,0.004900000000000001,0.004888034072775963,11.326318739943364,,,23.10151652331372,3.1822747647954115,,,,Jordan Farmar
226,201941.0,2016/17,4000000.0,,0.18,0,0,0,1,0,0,0,2.08,108.86,8.0,2009,7,0,1.7,0.0,0.1,0.0,0.6,1.3,1.1,0.9,6.7,0.385,1.9,0.0,0.0,1.0,0.3,,,1,34.79,0.0,,0.16551443847757338,0.0324,0.031886188862321745,15.201805169084134,,,25.161797337278102,3.264300229782324,,,,Jordan Hill
227,203895.0,2016/17,874636.0,,-0.84,0,0,0,0,0,1,0,1.96,81.19,58.0,2014,37,4,4.4,0.5,0.2,0.2,0.4,0.8,0.2,0.9,10.4,0.387,4.1,0.353,1.4,0.794,0.9,,,1,62.48,0.0,,-1.83258146374831,0.7055999999999999,0.5339169549893883,13.681564222119862,,,21.13442315701791,3.097134005623971,,,,Jordan McRae
228,1626175.0,2016/17,1223653.0,,-0.72,0,1,0,0,0,0,0,2.03,106.59,33.0,2015,25,1,1.5,0.3,0.1,0.2,0.4,0.5,0.5,0.8,5.6,0.441,1.4,0.0,0.0,0.5710000000000001,0.6,,,1,27.87,0.0,,-1.2729656758128873,0.5184,0.41765714887352634,14.017352022354398,,,25.865708947074676,3.2908507130778832,1471382.0,2016/17,14.201713332791156,Jordan Mickey
229,101181.0,2016/17,7708427.0,,-0.97,0,0,0,0,0,1,0,1.9,90.72,61.0,Undrafted,17,2,3.6,2.2,0.2,0.0,0.9,0.8,0.4,1.5,14.5,0.4039999999999999,3.4,0.267,1.8,0.875,0.5,,,0,37.8,1.0,,-3.506557897319981,0.9409,0.6631517830245444,15.857824833700322,,,25.130193905817176,3.2630915003169725,2328652.0,2016/17,14.660800546782964,Jose Calderon
230,203962.0,2016/17,1191480.0,,0.09,0,0,0,0,0,1,0,2.01,104.33,29.0,2014,2,0,7.0,1.5,0.0,1.5,0.0,0.0,2.0,2.5,15.4,0.545,5.5,0.5,2.0,0.0,0.5,,,1,52.09,0.0,,0.08617769624105233,0.0081,0.008067371077758796,13.990707629107597,,,25.82361822727161,3.2892827765571124,1471382.0,2016/17,14.201713332791156,Josh Huestis
231,201177.0,2016/17,5782450.0,,-0.99,0,0,0,1,0,0,0,2.08,108.86,37.0,2007,22,14,4.9,2.3,0.5,0.2,1.0,1.4,1.0,2.3,17.3,0.373,5.4,0.419,1.4,0.667,0.4,,,1,21.49,0.0,,-4.605170185988091,0.9801,0.6831473484816117,15.570338199208335,,,25.161797337278102,3.264300229782324,6021175.0,2016/17,15.610793147044113,Josh McRoberts
232,1626196.0,2016/17,874636.0,23.0,-0.22,0,0,0,0,0,1,0,1.96,90.72,40.0,2015,53,34,10.2,2.6,1.1,0.7,1.2,2.5,0.7,2.5,30.5,0.3939999999999999,9.7,0.33,4.3,0.779,1.5,0.0,,1,25.14,0.0,0.0,-0.24846135929849963,0.0484,0.04726519246711422,13.681564222119862,23.0,529.0,23.61516034985423,3.20336252750356,1471382.0,2016/17,14.201713332791156,Josh Richardson
233,201950.0,2016/17,11000000.0,27.0,0.8,0,0,0,0,0,1,0,1.9,92.99,17.0,2009,67,61,15.4,7.3,1.5,0.7,2.9,2.0,0.7,3.3,32.7,0.4539999999999999,13.3,0.356,4.2,0.708,2.5,0.0,,1,83.97,0.0,0.0,0.5877866649021191,0.6400000000000001,0.4946962418361071,16.213405921671733,27.0,729.0,25.759002770083104,3.286870968873683,25686667.0,2016/17,17.06148266040178,Jrue Holiday
234,203944.0,2016/17,3267120.0,22.0,-2.35,0,0,0,1,0,0,0,2.03,113.4,7.0,2014,74,73,13.2,3.6,0.7,0.5,2.3,3.4,2.0,6.6,28.8,0.488,10.4,0.27,0.9,0.723,3.8,0.0,,1,1.46,0.0,0.0,,5.522500000000001,1.8752577380287465,14.99941972693439,22.0,484.0,27.51826057414643,3.3505446039998383,4149242.0,2016/17,15.238436465929665,Julius Randle
